# FEAT_ID     Feature Postfix Expression (RPN)
0             35|5|mult|20|8|div|mult:7.6420272291482e-01,4.3810310400265e-03,-5.5698801637919e+00,-1.3912796727332e+01,2.4087017672926e-01,-7.5100226628756e-01
1             5|35|mult|21|8|div|mult:9.5828853494722e-01,1.0245889749826e-02,-5.8842035671393e+00,-1.4885487768570e+01,-9.4794778062274e-01,2.0311765776038e-01
2             5|8|div|21|30|mult|mult:1.4055961777704e-02,3.6474692383014e+00,-7.8765860692657e+00,1.3859897149604e+00,-3.3152203996614e-01,-1.5091453920310e+01
3             6|cbrt|21|9|div|mult:3.6225135855968e+00,2.4535863239628e-02,-7.0880889454736e+00,-1.1148765071735e+01,1.0000000000000e+00,-4.3651896651310e+01
4             5|9|div|31|21|sub|mult:1.7172460342694e-02,5.7106754821528e+00,1.0884215408029e+00,0.0000000000000e+00,-3.5361512567879e-01,-1.2908016527557e+01
5             35|5|sub|21|8|div|mult:-8.6882045155237e-01,2.8793026746161e-02,-7.1610161567740e+00,-1.6531692883189e+01,7.3042522057899e-01,0.0000000000000e+00
6             6|cbrt|4|1|div|mult:5.9434638247690e+00,6.4288104918660e-01,-3.3859435439551e+01,3.2378021159381e+01,1.0000000000000e+00,-3.4732527987052e+01
7             5|20|div|31|8|div|sub:4.5878098810795e+00,0.0000000000000e+00,-1.4240694712507e-01,-1.7438988736813e+01,-4.2079734187982e+01,2.0639169842706e+01
8             5|23|mult|20|8|div|mult:3.6142043324494e+00,1.8509718614884e-03,-5.6672826707893e+00,-1.3760402199785e+01,-8.8023390029964e-01,1.3234606925985e+00
9             35|5|mult|21|8|div|mult:9.3783849385683e-01,8.3200135666997e-03,-5.8803785768032e+00,-1.4631160805371e+01,2.3022063925037e-01,-9.1109819439754e-01
10            21|9|div|6|cbrt|mult:1.8096791144544e-02,3.5718649110134e+00,1.0000000000000e+00,-4.3904622242686e+01,-6.8111764262642e+00,-9.9862967213112e+00
11            23|5|mult|20|8|div|mult:3.5707396628108e+00,1.7556999462656e-03,-5.6667092955796e+00,-1.3730467688003e+01,1.3059906408380e+00,-8.7332672533228e-01
12            28|21|mult|5|8|div|mult:7.9461785271981e+00,9.3198155114092e-03,-2.7050915307528e-01,-1.4393393901074e+01,3.2134657646268e+00,-7.9154429331109e+00
13            21|15|div|6|cbrt|mult:5.0313401885275e+00,3.2248279380399e+00,1.0000000000000e+00,-3.4399629136646e+01,-7.3044551379223e+00,-1.0147734239546e+00
14            5|20|mult|30|9|div|sub:9.9108870745904e+02,0.0000000000000e+00,2.0704419017781e-02,-1.6013874789180e+01,1.1858610396679e+01,2.6504552403213e+00
15            37|5|abd|4|9|div|mult:-1.1395790089103e-01,1.4243337988698e+00,-6.2857958321150e+01,-6.2061156844522e+00,-1.8867740343052e+00,1.0857056373751e+00
16            5|8|div|30|20|mult|mult:1.4460525654336e-02,3.4897474010814e+00,9.6365840210832e-01,-8.1695233221398e+00,-2.2857635120114e-01,-1.4363903628093e+01
17            5|20|div|30|8|div|sub:1.8049389663503e+01,0.0000000000000e+00,-2.3975739670498e-01,-1.6932156843356e+01,-1.6780138085439e+01,1.8189568232307e+00
18            11|9|div|42|5|div|mult:4.8743007232018e-01,-9.5511996595886e+01,5.0242340990848e+01,4.9237988767637e-01,-2.9173507022693e+01,-1.5022478624355e+01
19            21|8|div|35|5|mult|mult:-1.0634958456196e-05,6.2576776209840e-01,2.2250728352378e-01,-6.4614383346051e-01,-5.7970135442371e+00,-1.2535207069367e+01
20            5|8|div|20|28|mult|mult:1.0843829598312e-02,8.7472008344685e+00,-8.3943303202977e+00,2.5173941269504e+00,-2.6265314276550e-01,-1.4162839531871e+01
21            28|20|mult|5|8|div|mult:7.3417508418419e+00,1.0582810710043e-02,-2.5928693330803e-01,-1.4210066739245e+01,2.1623527681628e+00,-8.2302590617213e+00
22            24|21|abd|5|8|div|mult:1.3554037826698e+00,8.2757548171669e-03,-2.3598029526480e-01,-1.3173508950877e+01,3.7452581779720e+00,-2.3467196415479e+01
23            28|20|sub|5|8|div|mult:8.7021670275529e+00,1.0311888815481e-02,-2.5437429109810e-01,-1.3715973961840e+01,1.6548761913515e+00,0.0000000000000e+00
24            20|28|mult|5|8|div|mult:7.8262391082612e+00,1.3886808815024e-02,-3.1680290828998e-01,-1.4737097638946e+01,-8.3186405288370e+00,2.1870588071206e+00
25            5|8|div|10|20|mult|mult:9.6991637005375e-03,2.8624093232203e+02,8.0634587608727e+01,-7.8504250251110e+00,-2.3725605099559e-01,-1.5096235796145e+01
26            11|5|div|22|5|sub|mult:8.4496524047351e+01,-1.9112678689471e+00,5.4424066854842e+00,0.0000000000000e+00,-2.4637679395695e+01,-7.0453282171579e-01
27            5|20|mult|30|15|div|sub:6.8128963384876e+00,0.0000000000000e+00,-3.5014752985964e-01,-1.0238355433332e+00,9.8790366762682e+00,2.7764032475082e+00
28            20|30|mult|5|8|div|mult:2.7705310195993e+00,1.6922443658137e-02,-2.3406813679553e-01,-1.4481422594904e+01,-8.3462589675880e+00,6.1626407642755e-01
29            30|20|mult|5|8|div|mult:2.7796316213255e+00,1.6982673430736e-02,-2.3462562819909e-01,-1.4487300413964e+01,6.1684011208136e-01,-8.3524916675908e+00
#-----------------------------------------------------------------------
30            20|cbrt|36|exp|sub:2.4642142689894e-07,0.0000000000000e+00,1.6983136113937e+01,0.0000000000000e+00,1.0000000000000e+00,-8.2250717968366e+00
31            42|18|mult|21|7|div|sub:1.5108735014095e+01,0.0000000000000e+00,-7.2618127481943e+00,-4.8369317732070e-02,9.2545118565552e+03,-2.1823470337493e+01
32            16|40|mult|7|inv|sub:5.0431612706657e-01,0.0000000000000e+00,1.0000000000000e+00,-4.7553737168428e-02,-1.0022465194763e+00,1.9379571843801e+02
33            43|16|mult|16|7|div|sub:8.2458664593725e-01,0.0000000000000e+00,-5.8103530272714e-02,-4.7306183872588e-02,2.5622054126942e+02,-2.2305801721695e+00
34            40|16|mult|7|inv|sub:5.0699722655291e-01,0.0000000000000e+00,1.0000000000000e+00,-4.7559174105365e-02,1.9552739087286e+02,-1.0013803636054e+00
35            43|16|mult|24|7|div|sub:1.3365872666438e-01,0.0000000000000e+00,1.6591548370983e+01,-4.7539941336277e-02,1.1661712799392e+03,-7.4090570687497e+00
36            42|16|mult|15|7|div|sub:6.4435715033391e-02,0.0000000000000e+00,1.0715716902425e+01,-4.7537749587320e-02,3.2883308046845e+02,-2.6699881035523e+00
37            39|7|div|42|16|mult|sub:1.4654263716733e+02,0.0000000000000e+00,-1.7932439084529e+02,8.8255515330641e-01,-9.9429404462746e+01,-4.7267943410472e-02
38            0|sq|39|9|div|mult:2.0695752090144e+01,-2.0463788992816e+02,1.4956029758088e+02,-9.9975351908665e+01,1.0000000000000e+00,-4.5889166934232e+00
39            21|7|div|20|10|mult|mult:-3.1050531885053e+03,-2.1736197828885e+01,-7.3036397421465e+00,4.0858639358770e+01,6.9688554900816e+01,-4.8952240738168e-02
40            22|42|mult|26|2|div|mult:1.7675879862407e+03,5.8217574050438e-01,-6.2678255588268e-01,-8.3699167450346e+00,-1.3827455022499e-01,5.5218018569734e+02
41            16|43|mult|20|7|div|sub:1.2724013089359e-01,0.0000000000000e+00,1.0982335791336e+02,-4.7645199125706e-02,-5.7571332766954e+01,6.4041248874327e+03
42            16|43|mult|22|7|div|sub:2.2015875093690e-01,0.0000000000000e+00,2.5233978938891e+01,-4.7643987513253e-02,-2.5328259740039e+01,2.7304187719874e+03
43            34|sp|20|cbrt|sub:9.2133164287773e+00,0.0000000000000e+00,1.0000000000000e+00,-8.2286942565766e+00,1.0000000000000e+00,-2.1181220976820e-01
44            42|16|mult|20|7|div|sub:3.2050183008474e-04,0.0000000000000e+00,2.5643476166023e+04,-4.7630825167960e-02,3.4720897958744e+03,-2.8356021804419e+01
45            43|16|mult|2|7|div|sub:1.6515976790195e-01,0.0000000000000e+00,6.4047934257178e+01,-4.7651590746511e-02,5.4563438110202e+03,-3.8364669408576e+01
46            33|43|mult|42|2|div|sub:1.0581781698506e+00,0.0000000000000e+00,-5.2082662778169e+01,-8.4805129179580e+00,-3.0699807998707e+00,-1.2265226423078e+02
47            43|16|mult|19|7|div|sub:2.6337118861764e+00,0.0000000000000e+00,3.0964406250698e-01,-4.7487259165053e-02,7.8748383183439e+02,-7.6108931691108e+00
48            42|16|mult|22|7|div|sub:3.0274542211463e-01,0.0000000000000e+00,1.9092509791882e+01,-4.7624700527958e-02,3.1311169248837e+03,-2.1204733859114e+01
49            40|16|mult|16|7|div|sub:4.3786046499350e+00,0.0000000000000e+00,-3.3871881631830e-02,-4.7368250732333e-02,1.4643117366316e+03,-4.9715540583776e+00
50            16|42|mult|21|7|div|sub:2.8147898592454e-01,0.0000000000000e+00,2.5375991639048e+01,-4.7688999287355e-02,-3.0526173401745e+01,4.1058449749431e+03
51            2|7|div|20|21|div|mult:2.5677256733396e+01,-3.6702600718524e-01,-7.2263123649141e+00,-7.2088544260235e+00,-6.3281214009228e-01,-4.7717260953566e-02
52            10|7|div|19|21|div|sub:3.5868712612216e-02,0.0000000000000e+00,-2.7317121631712e+03,-7.2133169804885e+00,-2.8925230314314e+01,-4.7842483123922e-02
53            35|21|sub|0|32|div|mult:9.1563560673484e+00,2.1969912811008e+01,-4.8654770777759e+00,-1.7824251797356e+00,1.2849925193258e+00,0.0000000000000e+00
54            4|7|div|18|26|mult|mult:-7.6452437528715e+04,-5.3692896707247e+00,8.4521600598522e-01,4.7933327882679e+00,8.2950268853706e+01,-4.7388765378753e-02
55            4|39|div|16|20|div|sub:1.2909205921391e+00,0.0000000000000e+00,1.1878515359192e+02,-8.3252050982489e+00,2.2444715431921e+00,-5.7266590133350e+01
56            10|20|mult|26|21|div|mult:1.0393939527223e+02,1.1240217908775e+00,-5.4637062867915e-01,-8.3579779723106e+00,3.5858413715551e+01,-8.1966972560144e+00
57            20|10|mult|26|21|div|mult:1.0176430345497e+02,1.1104695560080e+00,-5.4618891476415e-01,-8.3579234641148e+00,-8.1961236893759e+00,3.4631947187268e+01
58            26|2|div|16|13|mult|mult:-7.9838135153294e-01,-6.7722826726979e+02,-6.0552908115516e+00,-3.1380645826466e+02,-6.5686184750422e-01,-8.4130133811946e+00
59            26|2|div|13|16|mult|mult:-8.4906359438858e-01,-7.2525612838648e+02,-3.2867395832350e+02,-5.8935155218109e+00,-6.5793487622166e-01,-8.4150030810701e+00
#-----------------------------------------------------------------------
60            37|sp|22|20|add|mult:-2.1722793608080e+00,1.2165679859982e+01,1.1467695433416e+01,0.0000000000000e+00,1.0000000000000e+00,6.7739921992060e-03
61            36|sp|20|8|sub|mult:5.3975649671101e+00,-6.4847947998420e+01,2.3836061260439e-04,0.0000000000000e+00,1.0000000000000e+00,-1.0383130461997e-01
62            37|sp|18|20|div|sub:8.7684237895880e-01,0.0000000000000e+00,-3.4050021985019e+03,3.8724707073355e+02,1.0000000000000e+00,-3.0674591448755e-01
