# c0 + a0 * (w_log / wtd_mean_at_mass)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 5.29538892767768; Max AE: 14.3818939458025
# Coefficients
# Task   a0                      c0
# all ,  4.547104672964853e-01,  3.750201500098176e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; K * g^-1 * mol;                                   4|9|div; (w_log / wtd_mean_at_mass); $\left(\frac{ w_{log} }{ wtd_{mean, at, mass} } \right)$; (w_log ./ wtd_mean_at_mass); (newdata$w_log / newdata$wtd_mean_at_mass); w_log,wtd_mean_at_mass
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  5.899647555298887e+00,  4.727065264145779e+00
B1Mo1       ,  2.500000000000000e-01,  6.752725982991152e+00,  6.603156731237589e+00
Cr3Ir1      ,  2.560000000000000e-01,  4.332826040318288e+00,  1.281308837432640e+00
Al1Os1      ,  3.900000000000000e-01,  4.488791476309814e+00,  1.624308278195087e+00
Al1Mo3      ,  5.800000000000000e-01,  5.461770200505024e+00,  3.764084672567811e+00
Sb1V3       ,  6.500000000000000e-01,  4.678457724878901e+00,  2.041422600846953e+00
Nb3Os1      ,  6.633333330000000e-01,  4.489503124263736e+00,  1.625873335533998e+00
Ti1O1       ,  7.200000000000000e-01,  1.154134380248504e+01,  1.713429283629577e+01
Ga1Mo3      ,  7.600000000000000e-01,  5.128557657330534e+00,  3.031283105109667e+00
B2Ru1       ,  8.000000000000000e-01,  7.871923830394636e+00,  9.064498459431702e+00
La1Se1      ,  1.020000000000000e+00,  4.235482923528747e+00,  1.067231696503155e+00
Al1Nb1Ni2   ,  1.075000000000000e+00,  4.947215477489499e+00,  2.632475087957086e+00
Co1Si2      ,  1.306666667000000e+00,  7.807301733574436e+00,  8.922381438892421e+00
Nb1O1       ,  1.380000000000000e+00,  6.439481533914787e+00,  5.914269028830421e+00
Cr1         ,  1.550000000000000e+00,  6.861059277944009e+00,  6.841403489877125e+00
Hg2Na1      ,  1.620000000000000e+00,  3.935536682291915e+00,  4.075894344277194e-01
Ga2Y1       ,  1.680000000000000e+00,  3.881392393263043e+00,  2.885152258422198e-01
Be2Nb1      ,  2.150000000000000e+00,  7.743028227248787e+00,  8.781031039136304e+00
Ge1Mo3      ,  2.179200000000000e+00,  5.143019219017896e+00,  3.063086995117621e+00
B1Zr1       ,  3.100000000000000e+00,  7.428406649364646e+00,  8.089114752812952e+00
C1In1Ti2    ,  3.100000000000000e+00,  5.827782025415377e+00,  4.569018473820517e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  4.774836148982916e+00,  2.253378188051798e+00
Sn1         ,  3.740729412000000e+00,  4.164859448396776e+00,  9.119164350096876e-01
B1Ta1       ,  4.000000000000000e+00,  5.618233648650184e+00,  4.108179342469354e+00
Sn1V3       ,  4.462500000000000e+00,  4.115327770480779e+00,  8.029862882934906e-01
B2Nb1       ,  4.597500000000000e+00,  7.954692613839664e+00,  9.246523702741220e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  5.173373321684582e+00,  3.129841787122208e+00
Fe1Li1P1    ,  4.965000000000000e+00,  8.734820392361840e+00,  1.096218198340602e+01
Ga1Si1Sr1   ,  5.000000000000000e+00,  3.948963391459292e+00,  4.371174750888615e-01
Ir1Ti3      ,  5.185000000000000e+00,  4.064833445257841e+00,  6.919390860525643e-01
La1         ,  5.343000000000000e+00,  3.838524447124223e+00,  1.942399688997196e-01
Nb1S2       ,  5.821818182000000e+00,  6.560746817580338e+00,  6.180955838101697e+00
Ge1V3       ,  6.680000000000000e+00,  4.558972941223892e+00,  1.778651470097723e+00
Sn1Ta3      ,  6.692500000000000e+00,  3.832900824670464e+00,  1.818724892435020e-01
Al1Ge1Sr1   ,  6.700000000000000e+00,  3.820364489837273e+00,  1.543025612677354e-01
Ir1Mo3      ,  8.031000000000001e+00,  3.843728412259591e+00,  2.056845374980836e-01
C1Ta1       ,  8.637499999999999e+00,  4.694412983661440e+00,  2.076511431938532e+00
Re3W1       ,  8.733333332999999e+00,  3.773517699170314e+00,  5.127702296093048e-02
Hf1N1       ,  8.830000000000000e+00,  5.080081174994698e+00,  2.924673546231340e+00
Nb0.75Si0.25,  9.000000000000000e+00,  4.584633827680227e+00,  1.835084933371403e+00
Ta1B2       ,  9.500000000000000e+00,  5.628062794540234e+00,  4.129795616113745e+00
Nb3Pt1      ,  9.516428571000001e+00,  3.844344549364024e+00,  2.070395472212936e-01
N1Zr1       ,  9.850000000000000e+00,  6.856624559917237e+00,  6.831650650772412e+00
C1I1Y1      ,  9.917500000000000e+00,  4.364036021450738e+00,  1.349945878752604e+00
C1Nb1       ,  1.002500000000000e+01,  6.683827288385533e+00,  6.451634609885815e+00
C1Mo1       ,  1.015200000000000e+01,  8.469532580827465e+00,  1.037876059636019e+01
Nb1Ru3      ,  1.350000000000000e+01,  4.710972629420946e+00,  2.112929431853869e+00
Mo1Ni1P1    ,  1.550000000000000e+01,  5.750575825172966e+00,  4.399226472546725e+00
Nb3Sn1      ,  1.670900000000000e+01,  3.908990197632286e+00,  3.492083621434963e-01
Ga0.25Nb0.75,  1.816296296333330e+01,  3.781069017530760e+00,  6.788389459364830e-02
B2Mg0.98    ,  3.840000000000000e+01,  2.889435965994561e+01,  5.529707356275277e+01
