# FEAT_ID     Score                   Feature Expression
0             0.672881426986720488    (((mean_ThermalCond-6.673323e+00) / (wtd_mean_at_mass-1.629784e+01)) - (7.483341e-01*((wtd_mean_PE+2.223012e+00) * (lambda+6.397409e+00))))
1             0.673176426821362361    (((lambda-1.214528e+01) / (mean_IP-2.598296e+00)) - (2.406494e-02*((wtd_std_at_mass-2.878052e+01) / (density-2.584324e+00))))
2             0.673280197112554268    (((mean_IP+9.226816e+01) / (mean_at_mass-1.817463e+01)) - (9.324494e-01*((wtd_mean_IP+2.532445e-01) * (lambda+1.060367e+01))))
3             0.673652390447240901    (((lambda-6.125864e+00) / (wtd_mean_PE-3.961074e-02)) - (5.242973e+01*((wtd_std_EA-2.414333e-03) / (mean_at_mass-1.789125e+01))))
4             0.674164877667498552    (((wtd_std_at_mass+2.385542e+00) * (lambda3-4.376455e+01)) - (8.856730e+00*((wtd_range_ThermalCond-9.097969e+00) / (mean_at_rad-1.128331e+00))))
5             0.674838972828915917    (((lambda-4.000125e+01) / (wtd_mean_IP+1.333941e+01)) - (9.304949e-01*((wtd_mean_PE-1.505526e+00) / (mean_at_mass-1.777021e+01))))
6             0.675749141576688861    (((lambda-1.664463e+01) / (mean_IP+3.025005e-01)) - (5.072769e-01*((std_PE-9.132729e-01) / (density-2.594989e+00))))
7             0.67649170627041344     ((range_ThermalCond - (9.110609e+01*lambda)) - (1.429378e+00*((wtd_std_PE+1.845321e-01) / (wtd_mean_PE-1.796458e+00))))
8             0.676513430596933807    ((wtd_mean_at_rad - (2.067399e+00*lambda)) - (1.285119e+00*((range_at_rad-8.970782e-01) / (mean_EA-1.454276e-01))))
9             0.676695064482188968    (((lambda3+1.004405e+02) / (mean_at_mass-1.646659e+01)) - (8.082415e+00*((wtd_mean_PE+6.132569e+00) / (w_log-3.649577e+01))))
10            0.677065290733867897    (((lambda-6.596951e+00) / (wtd_mean_PE+1.748499e-01)) - (5.378990e+01*((wtd_std_EA+3.661202e-03) / (wtd_mean_at_mass-1.571398e+01))))
11            0.677450703954098343    (((lambda-5.724748e+00) / (wtd_mean_PE+2.554875e-02)) - (1.643482e+01*((range_EA-2.966869e-01) / (wtd_mean_at_mass-1.528686e+01))))
12            0.6781157545596318      (((lambda-2.344801e+02) / (wtd_mean_IP+1.219352e+02)) - (3.451469e-01*((mean_PE-1.766493e+00) / (wtd_mean_at_mass-1.514324e+01))))
13            0.678118358326974757    (((wtd_mean_IP+2.528223e+02) / (lambda3-4.781110e-02)) - (1.069584e+04*((lambda3-3.724548e-01) / (mean_at_mass-1.755537e+01))))
14            0.678713887113915337    ((range_PE - (1.560407e+00*lambda)) - (2.814101e+00*((std_at_rad-4.494356e-01) / (mean_EA-1.484882e-01))))
15            0.679626095058508572    ((range_PE - (2.517674e+00*lambda)) - (2.096303e+00*((range_at_rad-8.979029e-01) / (mean_EA-1.476903e-01))))
16            0.679726667124975537    ((std_EA - (1.992600e+00*lambda)) - (1.285150e+00*((range_at_rad-8.966309e-01) / (mean_EA-1.456260e-01))))
17            0.67994470483656777     ((std_EA - (1.376689e+00*lambda)) - (1.735238e+00*((std_at_rad-4.483381e-01) / (mean_EA-1.454916e-01))))
18            0.68195726636750531     (((lambda-1.806707e+01) / (mean_IP+1.611213e+00)) - (4.010736e-01*((range_PE-1.558432e+00) / (density-2.565665e+00))))
19            0.683742918199063632    (((mean_IP+2.006402e+00) * (lambda+1.150979e+01)) - (5.255836e+01*((wtd_mean_PE+4.719009e+00) / (mean_at_mass-1.917836e+01))))
20            0.683794690631291391    (((std_IP+8.125809e+00) / (lambda3-4.777989e-02)) - (3.240757e+00*((lambda3-1.324641e+01) / (wtd_mean_at_rad-1.031081e+00))))
21            0.684086959620329504    (((mean_IP+4.799793e-01) * (lambda+6.337239e+00)) - (3.901376e+01*((mean_PE-1.720311e+00) / (density-2.660157e+00))))
22            0.684408413237177493    (((wtd_mean_IP+2.087045e+00) * (lambda+1.265586e+01)) - (1.646738e+00*((wtd_std_EA-2.524393e-01) / (wtd_mean_EA-1.837184e-01))))
23            0.684669869085078764    (((lambda4w_low-3.563751e+01) * (w_log-2.599753e+00)) - (3.758365e+01*((range_ThermalCond-1.609064e+01) / (mean_at_rad-1.128202e+00))))
24            0.688650135714249045    (((std_IP-1.825294e+00) / (density-2.471398e+00)) - (2.426998e+00*((lambda-1.979844e+01) / (mean_IP+1.651292e+00))))
25            0.690042624171067875    (((lambda4w_low+2.652428e+03) / (wtd_mean_at_mass-1.487168e+01)) - (5.688613e+01*((wtd_mean_ThermalCond-1.930293e+00) / (w_log-3.600897e+01))))
26            0.690477151200287409    (((wtd_mean_IP+1.343292e+00) * (lambda+9.441798e+00)) - (1.937782e+00*((wtd_mean_at_rad-1.415355e+00) / (wtd_mean_EA-1.811332e-01))))
27            0.690543790553013848    ((lambda - (2.424021e-01*L_avg)) - (3.834190e-03*((wtd_range_ThermalCond-9.235392e+00) / (mean_at_rad-1.128225e+00))))
28            0.692603334773449375    (((wtd_mean_IP+3.676246e+00) * (lambda+1.475015e+01)) - (7.848035e-01*((wtd_std_PE-6.938023e-01) / (mean_at_rad-1.123885e+00))))
29            0.70389473263921587     (((lambda-1.332056e+01) / (mean_IP+1.592771e+00)) - (7.900491e+00*((std_EA+2.700508e-01) / (mean_at_mass-1.858745e+01))))
#-----------------------------------------------------------------------
30            0.45622528080157021     (((mean_at_mass-1.338691e+01) / (mean_IP-7.077154e+00)) - (3.276756e+00*((range_at_rad-5.221306e+01) / (wtd_mean_PE-2.403750e+00))))
31            0.45878900206441664     (((wtd_range_PE+6.010736e+00) / (lambda3-4.813431e-02)) - (6.277536e+01*((range_EA-1.697598e+00) / (wtd_mean_EA-1.030826e+00))))
32            0.459901325450310094    (((wtd_range_at_mass+9.996539e+01) / (lambda3-4.819594e-02)) - (4.903241e-04*((wtd_std_at_mass+7.115457e+05) / (mean_IP-7.048424e+00))))
33            0.462198806233322934    (((density+6.591604e+01) / (lambda3-4.786896e-02)) - (6.758791e-01*((wtd_range_ThermalCond+8.939963e+02) / (wtd_mean_EA-9.626573e-01))))
34            0.466484058403122459    (((wtd_range_at_rad-1.416066e+01) / (wtd_mean_at_mass-1.000722e+02)) - (4.300036e+00*((wtd_std_PE-4.953381e-01) * (wtd_std_IP-4.079220e-01))))
35            0.468350465207250266    (((std_IP-1.481061e+01) / (wtd_mean_at_mass-1.000777e+02)) - (4.654235e+00*((wtd_std_PE-5.094365e-01) * (wtd_std_IP-4.016305e-01))))
36            0.470778840332460979    (((range_IP+7.263778e+01) / (lambda3-4.796189e-02)) - (4.780272e+03*((range_EA-6.497634e-01) / (mean_IP-7.097276e+00))))
37            0.473404612652625012    (((wtd_std_at_rad-1.335607e+01) / (wtd_mean_at_mass-1.000817e+02)) - (4.298585e+00*((wtd_std_PE-5.676688e-01) * (wtd_std_IP-2.447576e-01))))
38            0.473562762858476427    (((std_IP+1.084913e+01) / (lambda3-4.773370e-02)) - (2.754862e+00*((range_ThermalCond-3.991391e+01) / (wtd_mean_EA-9.745819e-01))))
39            0.473797706368535965    (((std_IP-1.006582e+02) / (lambda3-4.827743e-02)) - (1.297369e+01*((range_at_mass+3.351454e+01) / (mean_IP-7.068664e+00))))
40            0.47436185270689557     (((range_at_mass+8.679293e+01) / (mean_IP-7.063134e+00)) - (3.645791e-04*((wtd_range_at_rad-7.563543e+04) / (lambda3-4.773827e-02))))
41            0.476135980906944811    (((std_at_rad-1.379947e+01) / (wtd_mean_at_mass-1.000568e+02)) - (4.660586e+00*((wtd_std_PE-5.983921e-01) * (wtd_std_IP-1.922872e-01))))
42            0.478890608947704466    (((wtd_range_IP+8.296397e+01) / (lambda3-4.653319e-02)) - (9.720322e-05*((wtd_range_ThermalCond+1.738808e+07) / (mean_IP-7.071591e+00))))
43            0.48310204756848274     ((1.0 / (lambda3-4.767810e-02)) - (9.743017e+01*((mean_EA-1.242374e+00) / (wtd_mean_EA-1.029425e+00))))
44            0.490298227493657812    (((L_avg-7.618903e+02) / (mean_IP-7.074724e+00)) - (3.166629e+00*((wtd_range_ThermalCond-1.128633e+00) / (lambda3-4.926339e-02))))
45            0.494774173963218433    ((wtd_range_ThermalCond - (1.528993e+01*mean_IP)) - (2.175441e+03*((wtd_mean_at_rad-1.295047e+00) / (wtd_mean_at_mass-9.782677e+01))))
46            0.502435496880942023    (((std_at_rad-1.472656e+01) / (mean_EA-8.744772e-01)) - (1.560408e+00*((L_avg-8.874427e+00) / (wtd_mean_EA-1.016743e+00))))
47            0.503571292468717568    (((std_at_rad-6.524324e+01) / (mean_IP-7.076619e+00)) - (9.533069e+01*((std_at_mass-2.826374e+01) / (lambda4w_low-4.622559e+00))))
48            0.505071585425251102    (((density+7.653065e+01) / (lambda3-4.808081e-02)) - (5.470759e+03*((wtd_std_EA-2.715905e-01) / (wtd_mean_EA-1.028537e+00))))
49            0.510554939526061458    (((std_IP-1.060910e+02) / (lambda3-4.777648e-02)) - (5.020545e-02*((std_ThermalCond+3.167908e+04) / (mean_IP-7.074647e+00))))
50            0.512526939092185274    (((density+1.074198e+02) / (lambda3-4.778132e-02)) - (1.238815e+02*((wtd_std_ThermalCond-5.466761e+01) / (mean_IP-7.089013e+00))))
51            0.513400737974101462    (((range_IP+9.948142e+01) / (lambda3-4.739517e-02)) - (2.247458e-01*((wtd_mean_at_rad-1.410951e+04) / (mean_IP-7.075190e+00))))
52            0.517960966308962711    (((range_at_mass+8.425944e+01) / (lambda3-4.800661e-02)) - (3.720305e+03*((range_EA-6.499113e-01) / (wtd_mean_EA-1.025750e+00))))
53            0.521122852489487087    (((range_at_mass-9.811314e+01) / (wtd_mean_EA-1.032894e+00)) - (8.623686e-04*((L_avg-7.723326e+04) / (mean_EA-8.705964e-01))))
54            0.524872193985550295    (((lambda+3.165396e+03) / (mean_IP-7.029045e+00)) - (6.506282e+00*((wtd_range_ThermalCond-1.272165e+00) / (lambda3-4.935300e-02))))
55            0.526598045780050095    (((mean_IP-1.033240e+02) / (mean_EA-8.644756e-01)) - (2.526154e+00*((range_at_mass-1.031119e+02) / (wtd_mean_EA-1.073548e+00))))
56            0.542334764698857219    (((range_IP+1.046813e+02) / (lambda3-4.793590e-02)) - (6.788984e+03*((range_PE-8.378219e-01) / (mean_IP-7.077544e+00))))
57            0.545996041865257853    (((L_avg+9.200611e+00) / (lambda3-4.774920e-02)) - (3.935441e+00*((wtd_range_ThermalCond-9.527968e+01) / (mean_IP-7.064809e+00))))
58            0.571410652045786893    (((bulk_mod-1.069669e+02) / (mean_EA-8.737207e-01)) - (8.673262e+01*((lambda+5.355607e-01) / (mean_IP-7.071444e+00))))
59            0.578382351874505152    (((mean_IP+6.847818e+01) / (lambda3-4.781981e-02)) - (5.713813e+00*((bulk_mod-1.328682e+02) / (mean_IP-7.049704e+00))))
#-----------------------------------------------------------------------
60            0.401829530601381379    (((wtd_mean_at_rad-4.333977e+02) / (mean_IP-9.807788e+00)) - (1.244166e+01*wtd_range_ThermalCond))
61            0.401838954917214886    (((mean_at_rad-2.125782e+02) / (mean_IP-9.807809e+00)) - (6.085130e+00*wtd_range_ThermalCond))
62            0.401871768391525053    ((wtd_range_ThermalCond - (7.260809e+00*mean_at_rad)) - (3.930991e-04*((wtd_range_at_rad-4.073437e+04) / (mean_IP-1.014354e+01))))
63            0.401976913280828629    (((wtd_range_ThermalCond-9.237738e+01) * (wtd_range_at_rad+1.124251e+02)) - (1.038657e-02*((wtd_mean_EA-1.695193e+05) / (mean_IP-1.014243e+01))))
64            0.402412308208979219    ((wtd_range_ThermalCond - (1.125090e+00*wtd_mean_at_rad)) - (7.898167e-05*((std_EA-4.445058e+05) / (mean_IP-9.805485e+00))))
65            0.402474616487140613    (((L_avg-8.838745e+01) / (wtd_mean_IP-1.012913e+01)) - (1.881243e+01*((wtd_range_ThermalCond+9.006035e+01) / (mean_PE+3.457688e+00))))
66            0.402939464485298826    (((wtd_std_ThermalCond-6.374449e+02) * (V_molar+1.838977e+02)) - (2.318903e+03*((std_EA-4.421974e-01) / (wtd_mean_at_rad-1.140809e+00))))
67            0.403967619601608763    ((wtd_range_ThermalCond - (1.628026e+01*mean_at_rad)) - (1.096991e-02*((wtd_std_at_rad-1.654720e+03) / (mean_IP-1.014148e+01))))
68            0.405949780069160437    (((std_PE-9.422325e+01) / (mean_IP-1.012391e+01)) - (1.957601e+01*((wtd_range_ThermalCond+9.505916e+01) / (mean_PE+3.631633e+00))))
69            0.407044792898131336    (((mean_at_rad+1.374939e+02) / (L_avg-8.668258e+00)) - (6.575091e+00*((wtd_std_ThermalCond-9.847504e+01) / (mean_IP-9.813189e+00))))
70            0.408572594172544712    (((std_at_rad-7.375353e+01) / (wtd_mean_IP-1.011565e+01)) - (1.405336e+01*((wtd_range_ThermalCond+1.076525e+02) / (mean_PE+3.938638e+00))))
71            0.409451189061284249    (((wtd_range_ThermalCond-9.970608e+01) * (mean_at_rad+2.827241e+00)) - (2.900982e-04*((std_EA-1.586017e+06) / (mean_IP-9.992459e+00))))
72            0.410210064050836432    (((wtd_range_ThermalCond-1.710707e+02) * (mean_at_rad+4.557426e+00)) - (7.407034e-04*((wtd_mean_EA-2.230124e+05) / (mean_IP-1.012612e+01))))
73            0.410691947528215695    (((w_log-1.811863e+02) / (mean_PE-2.545228e+00)) - (1.716169e+00*((wtd_range_at_mass+7.157251e+01) / (lambda-1.514333e+00))))
74            0.410986459974899687    ((wtd_std_PE - (1.284543e+00*std_at_rad)) / (range_ThermalCond - (1.331016e+01*L_avg)))
75            0.412298011004688325    (((range_IP+6.655424e+01) / (mean_EA-1.126208e+00)) - (1.032284e+01*((wtd_range_ThermalCond+1.331598e+02) / (mean_IP-9.894945e+00))))
76            0.414659836275216076    ((wtd_range_ThermalCond - (3.877891e+01*mean_at_rad)) - (5.878264e-04*((mean_EA-4.949145e+04) / (mean_IP-1.012119e+01))))
77            0.416798673090203742    (((wtd_range_ThermalCond-1.048489e+02) * (wtd_mean_at_rad+9.675724e+00)) - (6.476820e-04*((std_EA-4.498708e+05) / (mean_IP-1.012075e+01))))
78            0.41722254005142434     (((range_ThermalCond+7.642028e+01) / (lambda3-3.241048e+00)) - (1.122839e+01*((range_ThermalCond-2.128236e+02) / (mean_IP-9.821663e+00))))
79            0.417314310990777204    ((wtd_range_ThermalCond - (3.627721e+01*mean_at_rad)) - (6.290078e-05*((lambda-4.794272e+05) / (mean_IP-1.011687e+01))))
80            0.417622845616666516    (((wtd_mean_at_rad-9.946605e+01) / (mean_IP-1.012100e+01)) - (1.658047e-06*((wtd_range_ThermalCond-4.418894e+00) * (wtd_mean_at_rad+2.370507e+06))))
81            0.420685571888415155    (((std_PE-1.001904e+02) / (wtd_mean_IP-1.011186e+01)) - (2.437440e-06*((wtd_range_ThermalCond+2.777198e+00) * (wtd_mean_at_rad+1.433369e+06))))
82            0.422556488558321119    (((wtd_range_ThermalCond-1.045518e+02) * (wtd_mean_PE+4.709346e+00)) - (2.134292e-04*((range_EA-1.562718e+06) / (wtd_mean_IP-1.006493e+01))))
83            0.423445783416124377    (((wtd_range_ThermalCond-2.019097e+01) * (L_avg-1.817689e+00)) - (8.455290e-04*((range_EA-1.913732e+05) / (wtd_mean_IP-9.814216e+00))))
84            0.42348931385045796     (((range_ThermalCond+1.611965e+01) / (wtd_mean_at_rad-1.137435e+00)) - (9.908573e+01*((range_PE-1.907316e+00) / (L_avg-2.812928e+00))))
85            0.423648992011191938    (((wtd_range_ThermalCond-1.050221e+02) * (wtd_mean_PE+6.524519e+00)) - (4.015010e-04*((wtd_range_EA-9.762230e+05) / (wtd_mean_IP-1.007257e+01))))
86            0.425020974028399001    (((range_at_mass+4.340087e+00) / (bulk_mod-2.144761e+01)) - (4.371352e-02*((range_ThermalCond-2.072673e+01) / (wtd_mean_at_rad-1.129631e+00))))
87            0.431990645696306019    (((std_at_mass-9.486702e+02) / (mean_IP-1.005859e+01)) - (8.422177e-06*((wtd_range_ThermalCond+6.606771e+00) * (std_EA+2.252428e+06))))
88            0.459368324749857837    ((mean_at_mass - (2.544151e+00*bulk_mod)) - (1.821987e+00*((wtd_std_ThermalCond-9.939931e+00) / (wtd_mean_at_rad-1.128978e+00))))
89            0.546510245384996152    (((L_avg+1.951053e+00)^6) - (9.333779e+02*((std_ThermalCond-1.037274e+01) / (wtd_mean_at_rad-1.129620e+00))))
#-----------------------------------------------------------------------
90            0.317739425778133078    (((L_avg+1.650685e+00) / (wtd_mean_EA-7.093445e-01)) - (4.115229e+01*((mean_PE-5.644644e+00) * (range_at_rad+8.763468e+00))))
91            0.318412796467555381    ((wtd_range_ThermalCond - (3.775142e+00*wtd_mean_at_mass)) - (1.172714e+02*((range_PE-1.121570e+00) / (L_avg-4.482619e+00))))
92            0.31902186205250127     (((std_IP+5.195819e+00) / (mean_IP-9.590011e+00)) - (5.256019e-01*((wtd_mean_at_rad-2.962290e+00) * (bulk_mod-2.206189e+01))))
93            0.319042966278215601    ((wtd_range_ThermalCond - (1.918459e+02*wtd_std_EA)) - (3.723328e+02*(wtd_mean_PE - (1.411279e+00*mean_PE))))
94            0.319081605213791752    (((wtd_range_IP+9.904518e+01) / (mean_IP-9.594377e+00)) - (5.919275e+00*((wtd_mean_at_rad-2.994001e+00) * (bulk_mod-2.836454e+01))))
95            0.319089317073907253    (((wtd_range_ThermalCond-2.301840e+02) * (std_EA+7.232389e-01)) - (4.773396e+02*(wtd_mean_PE - (1.399998e+00*mean_PE))))
96            0.319834435400744022    ((cbrt(wtd_std_EA-4.021139e-01)) - (8.729104e-03*((mean_PE-2.696515e+00) * (wtd_std_at_mass+2.434522e+02))))
97            0.31998994011307913     (((wtd_mean_IP-4.031380e+01) * (bulk_mod-1.911545e+01)) - (3.058621e-04*((range_at_rad-1.785993e+05) / (wtd_mean_at_rad-1.211672e+00))))
98            0.320624071159913482    (((mean_at_rad-4.007027e+00) * (bulk_mod+4.225909e+01)) - (5.438542e-02*((range_ThermalCond+6.820957e+02) / (wtd_mean_IP-9.604261e+00))))
99            0.32170134847262849     ((mean_ThermalCond - (3.324019e+01*mean_EA)) - (5.105300e+01*((range_PE-1.097480e+00) / (L_avg-4.478542e+00))))
100           0.32199227366662353     (((std_IP+5.477994e+01) * (bulk_mod-8.153369e+01)) - (3.674207e+02*((wtd_range_ThermalCond-2.500929e+01) / (wtd_mean_at_mass-9.625373e+01))))
101           0.323038439055886473    ((wtd_mean_ThermalCond / V_molar) / (range_ThermalCond - (1.331016e+01*L_avg)))
102           0.323116426627786113    (((wtd_range_IP-1.198484e+01) / (wtd_mean_at_rad-1.212074e+00)) - (6.939425e-06*((wtd_range_EA-9.534808e+05) * (bulk_mod-9.834531e+01))))
