# FEAT_ID     Feature Postfix Expression (RPN)
0             5|20|div|7|9|div|mult:2.0796777032270e-01,2.4213437866033e+01,-3.2158397532475e+01,-1.4670390825893e+01,-1.5736763564578e+01,1.5992407955376e+00
1             27|2|div|6|21|div|mult:1.0764104844686e-02,1.6338089300750e+03,-1.7216846126420e+03,-8.3800504505009e+00,-3.4726023400638e-01,-2.6178131466172e+00
2             20|5|mult|41|2|div|mult:-3.2412417145147e+01,4.0317927067329e+01,-9.2335866616000e+01,-2.6206194082801e+00,-2.4483800245875e+00,4.7072754350991e+00
3             20|11|mult|6|2|div|mult:-1.0114204720751e+02,2.3780819677668e+02,2.2034548508097e+02,-2.6199215916823e+00,-5.6494140892816e+00,1.0990242415848e+02
4             11|2|div|5|21|div|mult:2.2199640913572e+01,1.9064080925782e+00,-3.2652727772553e+01,8.3131030627085e+00,-2.9897094138447e+01,-2.6406252361541e+00
5             5|21|mult|9|2|div|mult:-9.9677387875755e+01,1.0033067401999e+02,-7.7695297649385e+01,-2.6074886236254e+00,9.6438403781792e+00,-6.6847380275949e-02
6             32|9|div|5|21|div|mult:4.0103522124425e-02,1.4376397920261e+00,-2.1517743762845e+01,4.5527520429668e+00,-1.7484472086447e+00,-1.5133756218327e+01
7             17|8|div|5|20|div|mult:6.2694184818080e-02,5.2352806619615e-01,-8.2701114896675e+00,-2.4395330677958e+00,-3.0341313298037e-01,-1.7153448376062e+01
8             5|21|div|33|8|div|mult:1.5677886228267e+00,7.6226491259122e-02,-2.0737314591269e+00,-1.7270098512804e+01,-1.3462392369599e+01,-1.3857354296347e+00
9             18|20|div|6|15|div|mult:1.0174276148853e+00,4.3734355892207e+03,-1.0876247645153e+02,-1.0288664790392e+00,-1.4765640094755e+01,8.0932501848757e+00
10            7|20|mult|10|8|div|mult:-1.7850338344680e+01,9.8984160034171e-01,-2.8736547517987e+01,-1.7903836751170e+01,2.5534425152044e+01,-6.0850478763491e+00
11            33|8|div|5|21|div|mult:3.4054543726534e-01,8.6549601838291e-01,-1.6871848225365e+01,2.9270771124918e-01,-2.2066298113939e+00,-1.7186342884172e+01
