# c0 + a0 * ((|PE_range - lambda3|) / (|PE_wtd_mean - lambda3|)) + a1 * (((at_mass_std-5.208394e+00) / (L_avg-2.885477e+00)) - (5.469856e-02*((density-4.889327e+01) / (PE_mean-2.136641e+00)))) + a2 * (((EA_wtd_std-7.791918e-01) * (lambda4w_low-1.003590e-02)) - (1.210675e-02*((EA_wtd_range-1.542571e+00) / (density-2.715179e+00))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.54749518466773; Max AE: 4.02259007677593
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  5.258437795054177e-01,  1.997589394546169e-02, -6.353252513665613e+01,  2.783993369291355e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         27|3|abd|26|3|abd|div; ((|PE_range - lambda3|) / (|PE_wtd_mean - lambda3|)); $\left(\frac{ \left(\left|PE_{range} - lambda3\right|\right) }{ \left(\left|PE_{wtd, mean} - lambda3\right|\right) } \right)$; (abs(PE_range - lambda3) ./ abs(PE_wtd_mean - lambda3)); (abs(newdata$PE_range - newdata$lambda3) / abs(newdata$PE_wtd_mean - newdata$lambda3)); PE_range,lambda3,PE_wtd_mean,lambda3
# 1;  2; AA^-1 * g * mol^-1;                               11|4|div|5|25|div|sub:5.4698556619401e-02,0.0000000000000e+00,-4.8893265315278e+01,-2.1366413205812e+00,-5.2083940268759e+00,-2.8854773493599e+00; (((at_mass_std-5.208394e+00) / (L_avg-2.885477e+00)) - (5.469856e-02*((density-4.889327e+01) / (PE_mean-2.136641e+00)))); $\left(\left(\frac{ at_{mass, std} -5.208e+00 }{ L_{avg}-2.885e+00 } \right) - \left(5.470e-02\left(\frac{ density -4.889e+01 }{ PE_{mean}-2.137e+00 } \right)\right)\right)$; (((at_mass_std-5.208394e+00) ./ (L_avg-2.885477e+00)) - (5.469856e-02.*((density-4.889327e+01) ./ (PE_mean-2.136641e+00)))); (((newdata$at_mass_std-5.208394e+00) / (newdata$L_avg-2.885477e+00)) - (5.469856e-02*((newdata$density-4.889327e+01) / (newdata$PE_mean-2.136641e+00)))); at_mass_std,L_avg,density,PE_mean
# 2;  2; eV^2;                                             36|2|mult|34|5|div|sub:1.2106752653093e-02,0.0000000000000e+00,-1.5425713974439e+00,-2.7151790329623e+00,-7.7919176703731e-01,-1.0035897816371e-02; (((EA_wtd_std-7.791918e-01) * (lambda4w_low-1.003590e-02)) - (1.210675e-02*((EA_wtd_range-1.542571e+00) / (density-2.715179e+00)))); $\left(\left(\left(EA_{wtd, std}-7.792e-01\right) * \left(lambda4w_{low}-1.004e-02\right)\right) - \left(1.211e-02\left(\frac{ EA_{wtd, range} -1.543e+00 }{ density-2.715e+00 } \right)\right)\right)$; (((EA_wtd_std-7.791918e-01) .* (lambda4w_low-1.003590e-02)) - (1.210675e-02.*((EA_wtd_range-1.542571e+00) ./ (density-2.715179e+00)))); (((newdata$EA_wtd_std-7.791918e-01) * (newdata$lambda4w_low-1.003590e-02)) - (1.210675e-02*((newdata$EA_wtd_range-1.542571e+00) / (newdata$density-2.715179e+00)))); EA_wtd_std,lambda4w_low,EA_wtd_range,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
C8Cs1       ,  6.750000000000000e-02, -2.116308498275526e-01,  7.375474105766980e-01,  1.775422825202727e+01,  5.883782377083957e-02
Se2Ta1      ,  1.250000000000000e-01,  2.188874963487378e-01,  1.012063794182859e+00, -7.544493385212611e+00,  4.637916275959571e-02
Ti1         ,  1.620000000000000e-01,  1.652800489432006e+00,  8.616688883716667e-02, -8.970704540562508e+00,  1.569755582184388e-02
B1Mo1       ,  2.500000000000000e-01,  1.860160290528228e+00,  4.042415675723961e-02, -2.731678823162683e+01,  6.286742178607540e-03
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.445763232449146e+00,  2.739790012388050e-01,  3.966820352463716e+01,  4.323897348373859e-03
Pt1Te1      ,  5.900000000000000e-01,  3.551958729243944e+00,  2.188762082641020e-01,  5.334756247765732e+01,  6.497374093969797e-03
Sb1V3       ,  6.500000000000000e-01,  2.534491194862923e+00,  1.775955771527921e-01,  7.645684502050334e+00,  7.801029246504228e-03
Al1Ni2Zr1   ,  6.899999999999999e-01,  2.737548949848904e+00,  1.365032559282467e-01,  1.065611801722666e+01,  5.211335298334781e-03
Rh1Te2      ,  7.550000000000000e-01,  3.290513330239531e+00,  6.907641096044985e-02,  4.303638686156152e+01,  6.130619536537592e-03
Zr1         ,  9.966666670000000e-01,  2.139453092672602e+00,  3.265112753458404e-01, -8.387626303676445e+00,  1.021026418839867e-02
Be2Ta3      ,  1.000000000000000e+00,  2.884727359741415e+00,  1.246274722297481e-02,  2.889868935610488e+01,  7.603926026141091e-03
C1Si1       ,  1.075000000000000e+00,  5.585951454738757e-01,  2.159849469109807e-01, -6.327015846085338e+01,  1.692195591121830e-02
Nb3Sb1      ,  1.100000000000000e+00,  2.318869350204578e+00,  1.105897934454871e-01, -3.031174380349468e+00,  7.283301822169129e-03
Nb1O1       ,  1.380000000000000e+00,  3.317127341310671e+00,  7.149217502127606e-01,  3.137279012284137e+01,  7.389958299633358e-03
Sb1         ,  1.416666667000000e+00,  2.575289039743760e+00,  1.904135205201944e+00, -5.592676648871684e+01,  1.460587726514923e-03
Sb1Sn1      ,  1.430000000000000e+00,  2.071498789507932e+00,  3.957217302576438e-01, -1.996900522065867e+01,  8.211284825341907e-03
S2Ta1       ,  1.488116666500000e+00,  2.606470349643550e+00,  1.151264852815318e+00, -2.585508913084691e+00,  1.151001990945927e-02
B2C2Y1      ,  1.800000000000000e+00,  2.582711250829528e+00,  6.218652630305230e-01,  4.921428670140461e+00,  9.862602415755133e-03
Re2Y1       ,  1.830000000000000e+00,  2.641434082263165e+00,  3.476847504153724e-01,  8.763562874905729e+00,  7.877022859709504e-03
S1Y1        ,  1.900000000000000e+00,  3.217455691055121e+00,  6.525878984784638e-01,  1.367888491835379e+01,  2.879547432741722e-03
Ga2Pt1      ,  1.900000000000000e+00,  3.182538888814369e+00,  2.525841558424222e-03,  2.150903100056609e+01,  5.106801691836963e-04
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.872961525767832e+00,  5.474635861376193e-02,  2.285693675770258e+01,  6.239443802815582e-03
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.736489916979681e+00,  7.466136848746827e-01, -1.169880721694438e+00,  6.559415040955016e-03
