# c0 + a0 * (((at_rad_wtd_mean-8.678095e-01) / (at_mass_wtd_mean-1.620658e+01)) + 4.635981e-01*((EA_wtd_range-7.294541e-01) * (lambda4w_low-2.047450e-02)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.38883771560068; Max AE: 6.5656262238352
# Coefficients
# Task   a0                      c0
# all , -1.728766347872906e+02,  5.528377626235914e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; AA * g^-1 * mol;                                  14|8|div|34|2|mult|add:4.6359807026370e-01,0.0000000000000e+00,-7.2945405165771e-01,-2.0474500181945e-02,-8.6780945770478e-01,-1.6206579128191e+01; (((at_rad_wtd_mean-8.678095e-01) / (at_mass_wtd_mean-1.620658e+01)) + 4.635981e-01*((EA_wtd_range-7.294541e-01) * (lambda4w_low-2.047450e-02))); $\left(\left(\frac{ at_{rad, wtd, mean} -8.678e-01 }{ at_{mass, wtd, mean}-1.621e+01 } \right) + 0.464\left(\left(EA_{wtd, range}-7.295e-01\right) * \left(lambda4w_{low}-2.047e-02\right)\right)\right)$; (((at_rad_wtd_mean-8.678095e-01) ./ (at_mass_wtd_mean-1.620658e+01)) + (4.635981e-01.*((EA_wtd_range-7.294541e-01) .* (lambda4w_low-2.047450e-02)))); (((newdata$at_rad_wtd_mean-8.678095e-01) / (newdata$at_mass_wtd_mean-1.620658e+01)) + (4.635981e-01*((newdata$EA_wtd_range-7.294541e-01) * (newdata$lambda4w_low-2.047450e-02)))); at_rad_wtd_mean,at_mass_wtd_mean,EA_wtd_range,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  3.659156814006203e+00,  1.081245487297704e-02
Se2Ta1      ,  1.250000000000000e-01,  4.163064673192438e-01,  2.957063090224207e-02
Ti1         ,  1.620000000000000e-01,  4.047066908958921e-01,  2.963772948058739e-02
B1Mo1       ,  2.500000000000000e-01,  3.349944493515642e+00,  1.260108478743031e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.807857018789709e+00,  9.952302747928623e-03
Pt1Te1      ,  5.900000000000000e-01,  4.037841266520094e+00,  8.621965377506296e-03
Sb1V3       ,  6.500000000000000e-01,  2.659744133290458e+00,  1.659352923242089e-02
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.092244616659758e+00,  1.409174242993336e-02
Rh1Te2      ,  7.550000000000000e-01,  4.062817275873849e+00,  8.477492358439923e-03
Zr1         ,  9.966666670000000e-01,  2.466712354974611e+00,  1.771011608959425e-02
Be2Ta3      ,  1.000000000000000e+00,  3.632998544805734e+00,  1.096376664065839e-02
C1Si1       ,  1.075000000000000e+00,  2.361384461988849e+00,  1.831938230486595e-02
Nb3Sb1      ,  1.100000000000000e+00,  3.166905945538327e+00,  1.365986608660661e-02
Nb1O1       ,  1.380000000000000e+00,  3.583654191840916e+00,  1.124919765350482e-02
Sb1         ,  1.416666667000000e+00,  4.277074982845920e+00,  7.238124717834839e-03
Sb1Sn1      ,  1.430000000000000e+00,  3.797121932752370e+00,  1.001439954921439e-02
S2Ta1       ,  1.488116666500000e+00,  3.719738877987145e+00,  1.046201963888376e-02
B2C2Y1      ,  1.800000000000000e+00,  2.869088559257191e+00,  1.538258232670218e-02
Re2Y1       ,  1.830000000000000e+00,  3.533162453843976e+00,  1.154126568258848e-02
S1Y1        ,  1.900000000000000e+00,  3.369749080320065e+00,  1.248652571570386e-02
Ga2Pt1      ,  1.900000000000000e+00,  4.921902331561238e+00,  3.508139173468353e-03
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.487038646169948e+00,  1.180806754237004e-02
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.445727482096996e+00,  1.204703080148127e-02
Be2Nb1      ,  2.150000000000000e+00,  2.365252217553376e+00,  1.829700938229440e-02
In1Te1      ,  2.206000000000000e+00,  4.793808774849419e+00,  4.249092726095215e-03
C2Cl2Y2     ,  2.300000000000000e+00,  3.124202163830400e+00,  1.390688490300404e-02
Be2Nb3      ,  2.300000000000000e+00,  3.049409476677207e+00,  1.433952108455176e-02
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.382986207796586e+00,  1.240995592654289e-02
As1Pt1Sr1   ,  2.425000000000000e+00,  4.519678929701393e+00,  5.834789055071759e-03
Bi1Nb3      ,  2.516666667000000e+00,  3.328229595797147e+00,  1.272669399856062e-02
Re1         ,  2.581333333000000e+00,  3.966554793842898e+00,  9.034319960674277e-03
Hf1In1Pd2   ,  2.630000000000000e+00,  3.778625635747135e+00,  1.012139085563352e-02
Nb3Rh1      ,  2.742333333000000e+00,  3.031607581485848e+00,  1.444249564333619e-02
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.803294184450170e+00,  9.978696333997403e-03
N1Ni3Zn1    ,  3.000000000000000e+00,  5.181204841032156e+00,  2.008211147972214e-03
B1Hf1       ,  3.100000000000000e+00,  3.666914070311297e+00,  1.076758324347870e-02
Pt0.25V0.75 ,  3.102500000000000e+00,  4.025469419277729e+00,  8.693529977647822e-03
C2Y1        ,  3.150000000000000e+00,  3.056743795335647e+00,  1.429709592589764e-02
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.501754902992258e+00,  1.172294177138071e-02
In1Sb1      ,  3.320000000000000e+00,  4.567725208970166e+00,  5.556866712773221e-03
Bi2K1       ,  3.575000000000000e+00,  3.795852160587104e+00,  1.002174451035867e-02
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.265515133460881e+00,  7.304992339357328e-03
Hg0.5In0.5  ,  3.810000000000000e+00,  5.490476255967248e+00,  2.192394033774477e-04
C1W2        ,  3.835000000000000e+00,  4.131164297876902e+00,  8.082140944484253e-03
C1Ga1Mo2    ,  3.900000000000000e+00,  3.780016788328090e+00,  1.011334377291082e-02
Ba1Ge3      ,  4.000000000000000e+00,  4.123406742870756e+00,  8.127014301810367e-03
Bi2Rb1      ,  4.250000000000000e+00,  3.721412078126694e+00,  1.045234106004280e-02
Ba1Sn3      ,  4.300000000000000e+00,  3.928231922592505e+00,  9.255997524548341e-03
Rh1Se2      ,  4.350000000000000e+00,  4.138678282004326e+00,  8.038676516010913e-03
Al1Au2Sc1   ,  4.400000000000000e+00,  4.761733058125799e+00,  4.434633801458497e-03
B2Nb1       ,  4.597500000000000e+00,  3.217116482086739e+00,  1.336942465934149e-02
Pb3Y1       ,  4.720000000000000e+00,  3.994166672953143e+00,  8.874599827619744e-03
Bi2Cs1      ,  4.750000000000000e+00,  3.733246592222580e+00,  1.038388464827583e-02
Al1Si1Sr1   ,  4.750000000000000e+00,  2.243572960164858e+00,  1.900085960206663e-02
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.741098290523171e+00,  1.033846672172808e-02
Br2C2Y2     ,  5.050000000000000e+00,  4.432054608536791e+00,  6.341649460310539e-03
Ir1Mo1      ,  5.325000000000000e+00,  4.228138133871736e+00,  7.521198535383380e-03
N1Ti1       ,  5.387500000000000e+00,  1.444856980556395e+00,  2.362100957543471e-02
Ga1         ,  5.527454545000000e+00,  4.289276937445682e+00,  7.167542856874993e-03
