# FEAT_ID     Score                   Feature Expression
0             0.130727411494088314    (wtd_range_IP / mean_at_mass)
1             0.135180026179816365    (wtd_mean_at_rad / wtd_mean_at_mass)
2             0.137348478496483184    (mean_ThermalCond / wtd_mean_at_mass)
3             0.138670191105031759    (wtd_mean_IP / wtd_mean_at_mass)
4             0.141612027106289062    (mean_IP / wtd_mean_at_mass)
5             0.143508409797511283    (mean_IP / mean_at_mass)
6             0.144019709424619446    (wtd_mean_at_rad / mean_at_mass)
7             0.144477728385971893    (wtd_mean_IP / mean_at_mass)
8             0.153324548397174937    (1.0 / wtd_mean_at_mass)
9             0.163242940547553422    (lambda / mean_at_mass)
10            0.163776582731260945    (mean_at_rad / mean_at_mass)
11            0.167163574963992867    (range_ThermalCond * w_log)
12            0.167621546705182867    (wtd_std_ThermalCond * w_log)
13            0.170137280477987596    (std_ThermalCond * w_log)
14            0.170912132391761451    (lambda4w_low * w_log)
15            0.173124916968670411    (1.0 / mean_at_mass)
16            0.175536595674815804    (lambda / wtd_mean_at_mass)
17            0.176827572912322567    (wtd_range_PE / mean_at_mass)
18            0.181724876734438129    (range_ThermalCond / mean_at_mass)
19            0.185424733371577943    (wtd_std_ThermalCond / mean_at_mass)
20            0.195668419060868681    (range_ThermalCond / wtd_mean_at_mass)
21            0.199614970498180694    (wtd_std_ThermalCond / wtd_mean_at_mass)
22            0.201730548842168594    (std_ThermalCond / mean_at_mass)
23            0.212541234356418918    (std_ThermalCond / wtd_mean_at_mass)
24            0.227481466556767958    (w_log^2)
25            0.264593832718521715    (w_log / density)
26            0.291486858657052761    (w_log / mean_at_mass)
27            0.308792061822352248    (w_log / wtd_mean_at_mass)
28            0.320592386339888902    (lambda4w_low / lambda3)
29            0.321072386967823697    (lambda * w_log)
#-----------------------------------------------------------------------
30            0.29888092366373975     (mean_PE - lambda)
31            0.300989633053774741    (std_PE - lambda)
32            0.301887321494345551    (wtd_std_PE - lambda)
33            0.301948801963574209    (wtd_mean_at_rad * lambda)
34            0.30218755784695428     (lambda / L_avg)
35            0.302447195554021775    (mean_at_rad * lambda)
36            0.303398690605913623    (lambda / V_molar)
37            0.304086217276391901    (wtd_std_PE + lambda)
38            0.305279830104364491    (std_PE + lambda)
39            0.305300248276312303    (wtd_range_PE + lambda)
40            0.305959094005425425    (lambda / mean_at_rad)
41            0.306474400213181231    (wtd_range_PE * lambda)
42            0.306959149642485385    (mean_PE + lambda)
43            0.307073410551754744    cbrt(lambda3)
44            0.307075621179125013    lambda
45            0.310025824916733583    (lambda / wtd_mean_at_rad)
46            0.31087544981592985     (lambda * L_avg)
47            0.312045754923631347    (wtd_mean_PE + lambda)
48            0.317780818136521703    (mean_PE * lambda)
49            0.318994959370860309    (exp(-1.0 * lambda))
50            0.319192590291055123    (wtd_mean_PE * lambda)
51            0.319533559282594415    (mean_EA * lambda)
52            0.32310499647243468     (wtd_mean_EA * lambda)
53            0.327028228862124459    (wtd_mean_IP * lambda)
54            0.329387503001921378    (mean_IP * lambda)
55            0.343618557613772468    cbrt(lambda4w_low)
56            0.351462733119223547    ln(lambda3)
57            0.351590896286215981    ln(lambda)
58            0.35219633360034025     sqrt(lambda)
59            0.357330503226200691    cbrt(lambda)
#-----------------------------------------------------------------------
60            0.076286420135663266    (wtd_range_at_mass / wtd_mean_at_rad)
61            0.0765909068055802555   (wtd_range_EA / lambda4w_low)
62            0.0773237931032131343   (std_EA * bulk_mod)
63            0.0777590748288981282   sqrt(wtd_range_at_mass)
64            0.0782640919211294722   (wtd_mean_PE * density)
65            0.0787475371677464481   (|std_EA - mean_EA|)
66            0.079346604815606514    (std_EA - mean_EA)
67            0.0797308627266272718   (std_at_rad * wtd_range_at_mass)
68            0.0801549568934272622   (wtd_mean_EA * L_avg)
69            0.0802341037030621512   (wtd_std_at_rad * density)
70            0.0815015264553886482   (std_EA / wtd_mean_at_mass)
71            0.0820481963494742589   (wtd_mean_EA^2)
72            0.0837841865624481957   (std_at_rad * density)
73            0.08537897282400006     (range_at_rad * wtd_range_at_mass)
74            0.086769830655386751    (mean_PE * wtd_range_at_mass)
75            0.086800209884500476    (wtd_mean_EA^3)
76            0.0877425180283916001   (wtd_mean_PE * wtd_range_at_mass)
77            0.0878959490058864173   (wtd_range_at_mass * bulk_mod)
78            0.0883904394900244944   (wtd_mean_IP * wtd_range_at_mass)
79            0.0884659858779688058   (mean_IP * density)
80            0.0904226576021322781   (|wtd_std_EA - wtd_mean_EA|)
81            0.0916190927086157486   (wtd_range_EA * wtd_range_at_mass)
82            0.0921750417442849107   (wtd_std_EA - wtd_mean_EA)
83            0.0930209991494780342   (range_at_rad * density)
84            0.0942613981577306026   (wtd_mean_IP * density)
85            0.094653317584286259    (mean_IP * wtd_range_at_mass)
86            0.104177410556913125    (|std_EA - wtd_mean_EA|)
87            0.105788354170371621    (std_EA - wtd_mean_EA)
88            0.108412801104533121    (mean_EA * wtd_range_at_mass)
89            0.129370353787742892    (wtd_mean_EA * wtd_range_at_mass)
#-----------------------------------------------------------------------
90            0.0930206665137987831   (wtd_std_PE * wtd_range_at_mass)
91            0.0930497056462253613   (wtd_range_PE * std_EA)
92            0.0936944394065451353   (range_at_rad^6)
93            0.0943732089073301278   (wtd_range_PE * wtd_std_EA)
94            0.0949698055696392429   (std_EA / L_avg)
95            0.0960635680555822491   (range_PE * wtd_range_at_mass)
96            0.0966715373230256497   wtd_range_at_mass
97            0.10317251946763567     (wtd_range_at_mass / mean_at_rad)
98            0.10494687499872464     cbrt(wtd_range_at_mass)
99            0.106914994434837166    (range_EA * bulk_mod)
100           0.108472306654806547    (wtd_std_EA * bulk_mod)
101           0.120916592736573653    (wtd_std_EA / V_molar)
102           0.124762407996063515    (range_EA / V_molar)
103           0.129935751605069982    (wtd_std_at_rad * wtd_std_at_mass)
104           0.132559523018690645    (std_at_rad * wtd_std_at_mass)
105           0.132781643705788654    (wtd_std_at_rad * std_at_mass)
106           0.133153320095125677    (std_at_rad * std_at_mass)
107           0.133513844814285521    (wtd_std_at_rad * wtd_range_at_mass)
108           0.133704860167928596    (std_EA / V_molar)
109           0.135534154175569355    (wtd_std_at_rad * wtd_mean_at_mass)
110           0.140387426878773924    (wtd_std_at_rad * mean_at_mass)
111           0.142484948824891877    (wtd_std_at_rad * range_at_mass)
112           0.142976585672210055    (std_at_rad * range_at_mass)
113           0.143104315630154411    (std_at_rad * wtd_mean_at_mass)
114           0.144303778281009709    (range_at_rad * wtd_std_at_mass)
115           0.144897943968918669    (std_at_rad * mean_at_mass)
116           0.145041491041166287    (range_at_rad * std_at_mass)
117           0.15552141100690553     (range_at_rad * range_at_mass)
118           0.1586728289207609      (range_at_rad * wtd_mean_at_mass)
119           0.161030438654928582    (range_at_rad * mean_at_mass)
#-----------------------------------------------------------------------
120           0.0604230554391122984   (range_PE * wtd_mean_EA)
