# c0 + a0 * ((lambda3+1.000270e+02) * (lambda-9.135438e+00)) + a1 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.90178189413405; Max AE: 10.0147588621845
# Coefficients
# Task   a0                      a1                      c0
# all ,  6.382286869956648e-02,  1.438268414150017e+05,  5.642999008141828e+01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         3|0|mult:1.0002702350011e+02,-9.1354379385424e+00; ((lambda3+1.000270e+02) * (lambda-9.135438e+00)); $\left(\left(lambda3+1.000e+02\right) * \left(lambda-9.135e+00\right)\right)$; ((lambda3+1.000270e+02) .* (lambda-9.135438e+00)); ((newdata$lambda3+1.000270e+02) * (newdata$lambda-9.135438e+00)); lambda3,lambda
# 1;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 81                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  3.497173275044248e+00, -8.698070984647401e+02,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01, -7.027825711015009e-01, -8.953993567508909e+02,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  2.395112274504221e+00, -8.652127120005637e+02,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.260164414272239e+00, -8.572794110092398e+02,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  1.952575196372882e+00, -8.565388667722963e+02,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  3.088320220424445e+00, -8.367896125009523e+02,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.582344514346270e+00, -8.635195005700399e+02,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.528667145217579e+00, -8.302956590353397e+02,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01,  3.940733863124899e-01, -8.819735724258381e+02,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.630741963623397e+00, -8.476170856800316e+02,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  1.023378119306174e+00, -8.770027824309043e+02,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.108975886218447e+01, -8.556090204418491e+02,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.061016617333550e+00, -8.498349584943454e+02,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.560260465738967e+00, -8.636782231581524e+02,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  4.579096166810312e+00, -8.141965159192198e+02,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  3.325247849425640e+00, -8.331462875583726e+02,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  7.533487701177268e+00, -7.683347826628243e+02,  9.791466569999998e-07
