# c0 + a0 * ((((PE_range-1.048621e+00) / (density-2.673039e+00))+3.507811e+00) * (((PE_wtd_range-4.537490e-01) * (lambda4w_low-4.376849e-02))+2.739766e-02))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.24227584685476; Max AE: 6.23907992649003
# Coefficients
# Task   a0                      c0
# all , -3.841376610512748e+01,  8.121989373249136e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV * g^-1;                                 27|5|div|28|2|mult|mult:3.5078105453995e+00,2.7397659120974e-02,-4.5374895076012e-01,-4.3768493103100e-02,-1.0486209034887e+00,-2.6730387404429e+00; ((((PE_range-1.048621e+00) / (density-2.673039e+00))+3.507811e+00) * (((PE_wtd_range-4.537490e-01) * (lambda4w_low-4.376849e-02))+2.739766e-02)); $\left(\left(\left(\frac{ PE_{range} -1.049e+00 }{ density-2.673e+00 } \right)+3.508e+00\right) * \left(\left(\left(PE_{wtd, range}-4.537e-01\right) * \left(lambda4w_{low}-4.377e-02\right)\right)+2.740e-02\right)\right)$; ((((PE_range-1.048621e+00) ./ (density-2.673039e+00))+3.507811e+00) .* (((PE_wtd_range-4.537490e-01) .* (lambda4w_low-4.376849e-02))+2.739766e-02)); ((((newdata$PE_range-1.048621e+00) / (newdata$density-2.673039e+00))+3.507811e+00) * (((newdata$PE_wtd_range-4.537490e-01) * (newdata$lambda4w_low-4.376849e-02))+2.739766e-02)); PE_range,density,PE_wtd_range,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  1.345052843802585e+00,  1.764194770931862e-01
Se2Ta1      ,  1.250000000000000e-01,  8.868222390055209e-01,  1.883482893721754e-01
B1Mo1       ,  2.500000000000000e-01,  2.539903817495515e+00,  1.453147171375244e-01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.223707416056321e+00,  1.275137132815257e-01
Pt1Te1      ,  5.900000000000000e-01,  2.594203676394725e+00,  1.439011650595894e-01
Sb1V3       ,  6.500000000000000e-01,  2.925413698613925e+00,  1.352789950460382e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.373096851633564e+00,  1.236247575574655e-01
Rh1Te2      ,  7.550000000000000e-01,  2.468014881648954e+00,  1.471861539461367e-01
Zr1         ,  9.966666670000000e-01,  2.384779853177242e+00,  1.493529560306791e-01
Be2Ta3      ,  1.000000000000000e+00,  2.127302561088198e+00,  1.560556909664935e-01
C1Si1       ,  1.075000000000000e+00,  4.121275581671277e+00,  1.041479187598802e-01
Nb3Sb1      ,  1.100000000000000e+00,  3.021402163221312e+00,  1.327801912488606e-01
Nb1O1       ,  1.380000000000000e+00,  7.020816062425750e+00,  2.866611172176635e-02
Sb1         ,  1.416666667000000e+00,  2.970104853725077e+00,  1.341155799570609e-01
Sb1Sn1      ,  1.430000000000000e+00,  2.616950281040152e+00,  1.433090178438445e-01
S2Ta1       ,  1.488116666500000e+00,  3.844469752669863e+00,  1.113538206296390e-01
B2C2Y1      ,  1.800000000000000e+00,  3.805957035526938e+00,  1.123563965561318e-01
Re2Y1       ,  1.830000000000000e+00,  3.600695067889486e+00,  1.176998447115589e-01
