# FEAT_ID     Feature Postfix Expression (RPN)
0             15|5|div|33|3|mult|add:1.2750787152268e+02,0.0000000000000e+00,-1.6456445965039e+00,-2.0466654972166e+00,7.0548861276404e+01,-2.6944228043759e+00
1             13|5|div|33|3|mult|add:1.3601877893913e+02,0.0000000000000e+00,-1.6467935738478e+00,-2.0731798306081e+00,8.0333309566050e+01,-2.6953704873885e+00
2             19|5|div|26|0|div|add:1.5963008597363e+02,0.0000000000000e+00,-3.2045909123717e+00,-2.5047015315877e+00,-9.9004327693158e+01,-2.6999535728811e+00
3             42|0|div|39|5|div|add:1.7390199279184e+00,0.0000000000000e+00,-1.2632357961460e+02,-2.6817890187123e+00,-1.1405529034434e+02,-2.4655596291320e+00
4             3|5|div|33|3|mult|add:4.7648531234878e+01,0.0000000000000e+00,-1.6534175035661e+00,-1.9531620117671e+00,5.1042271854153e+01,-2.7077532375025e+00
5             28|5|div|33|3|mult|add:9.0024956966627e+01,0.0000000000000e+00,-1.6498452867198e+00,-1.9490941826166e+00,9.6929482856871e+01,-2.7078564210333e+00
6             25|5|div|33|3|mult|add:1.8523164266769e+02,0.0000000000000e+00,-1.6498640468035e+00,-1.9475024687106e+00,1.9897203261900e+02,-2.7079187323022e+00
7             14|5|div|33|3|mult|add:1.8406503068795e+02,0.0000000000000e+00,-1.6498633885377e+00,-1.9444965294658e+00,1.9994500527603e+02,-2.7081111288498e+00
8             4|5|div|33|3|mult|add:2.2959362586022e+02,0.0000000000000e+00,-1.6498970014804e+00,-1.9399106542896e+00,2.4801785186555e+02,-2.7081650988787e+00
9             41|5|div|33|2|div|add:1.0165832773983e+00,0.0000000000000e+00,-4.6529352363579e+01,-3.9651918288917e-01,-9.8593105419242e+01,-2.6996084772423e+00
10            2|3|div|18|8|div|add:5.2971932259171e-01,0.0000000000000e+00,-3.2116347238967e-01,-1.5458784788034e+01,-4.0897531799313e-03,2.8961344381243e-01
11            15|7|div|33|2|mult|add:3.6588843064674e+01,0.0000000000000e+00,-1.6510515254551e+00,-1.3702853449596e-02,4.4148357689050e+00,-1.7674518968342e+01
12            8|5|div|3|2|div|add:9.5580603857127e-01,0.0000000000000e+00,-4.7779797380455e+01,-4.0028355741042e-01,-5.1688285569052e+01,-2.7128191301543e+00
13            1|7|div|33|2|mult|add:3.5696975461921e+01,0.0000000000000e+00,-1.6506603446744e+00,-1.3027625647243e-02,5.3142341147203e+00,-1.7686616440624e+01
14            21|5|div|33|2|mult|add:3.1523972427401e+01,0.0000000000000e+00,-1.6366171038868e+00,-2.7595462058724e-02,-5.5178577379006e+00,-2.5563264731810e+00
15            38|5|div|36|2|div|add:6.1345457392353e+00,0.0000000000000e+00,1.8507182840483e+01,-3.9236846116076e-01,-1.6037790427221e+01,-2.6941028919300e+00
16            4|5|div|36|3|mult|add:5.7599519385481e+01,0.0000000000000e+00,-7.7623952607728e-01,-2.0709286973459e+00,4.1281439446968e+01,-2.7192667153025e+00
17            40|5|div|30|2|div|add:1.6251395187917e+02,0.0000000000000e+00,3.2402914719863e-01,-3.8693096313247e-01,9.9533607772164e+01,-2.7206684720856e+00
18            12|5|div|34|2|div|add:5.9184088049110e+00,0.0000000000000e+00,1.4274666180805e+01,-3.9316130605986e-01,9.8110219411282e+01,-2.7093625223889e+00
19            14|7|div|34|2|mult|add:2.5861612725606e+02,0.0000000000000e+00,-7.3480327162642e-01,-3.2137784066955e-03,2.0336747811246e+01,-1.7708837265348e+01
20            17|7|div|35|2|mult|add:2.4527639123092e+02,0.0000000000000e+00,-8.2687068946569e-01,-9.5008241336149e-03,1.6047948841798e+01,-1.7671746419351e+01
21            16|7|div|35|2|mult|add:2.1395846971350e+02,0.0000000000000e+00,-8.2686531293115e-01,-9.4894642638163e-03,1.3970241824335e+01,-1.7671550030126e+01
22            21|5|div|33|3|mult|add:9.2471551375173e+01,0.0000000000000e+00,-1.6439494136609e+00,-2.0832641619881e+00,1.0812828025392e+02,-2.7068981242091e+00
23            35|5|div|33|3|mult|add:1.1505345435177e+02,0.0000000000000e+00,-1.6438735906747e+00,-2.0815545407425e+00,1.4227590952494e+02,-2.7079480612436e+00
24            3|5|div|15|0|div|add:1.9688488063500e+01,0.0000000000000e+00,2.0490751819924e+00,-2.5062869658186e+00,2.7435106377958e+01,-2.7104616403343e+00
25            19|5|div|35|3|mult|add:7.6039923300930e+01,0.0000000000000e+00,-8.2474682780121e-01,-1.9261219480842e+00,3.4644913886313e+01,-2.7088411733250e+00
26            6|5|div|17|2|div|add:5.9507402267059e+01,0.0000000000000e+00,1.1078728083261e+00,-3.9025906342769e-01,4.9179816740152e+01,-2.7017719581915e+00
27            20|7|div|30|2|mult|add:2.1707830952971e+01,0.0000000000000e+00,-4.8205499488642e-01,-3.4723635662552e-02,-8.8719851574961e+00,-1.7424874313218e+01
28            36|2|mult|31|5|div|add:7.6968319048618e-02,0.0000000000000e+00,-5.9649047926320e-01,-2.6203000850674e+00,-7.8070133300150e-01,-1.3573371264573e-02
29            23|5|div|27|2|mult|add:6.6331250802835e+01,0.0000000000000e+00,-1.0240634311688e+00,-2.7154977455368e-02,-2.3114556975524e+00,-2.6317252038580e+00
#-----------------------------------------------------------------------
30            7|3|div|26|20|div|add:2.2698995299246e+03,0.0000000000000e+00,-2.4114072155690e+00,-1.0498518401619e+01,4.2675726094023e+02,1.8165223623559e-01
31            5|26|div|42|2|div|add:1.6081217558003e+01,0.0000000000000e+00,8.7184673459873e+00,-5.5847793709658e-02,1.2885251164653e+02,-2.1861057296599e+00
32            23|20|div|10|4|div|add:1.5182127725327e+00,0.0000000000000e+00,-8.6821933010333e+00,-2.8436962721650e+00,8.2336527037636e+00,-1.0505291239305e+01
33            8|2|div|25|20|div|add:2.0563134240331e+04,0.0000000000000e+00,-1.5921198726527e+00,-1.0511570210945e+01,-1.5864268422648e+02,2.5941902112768e-04
34            10|4|div|16|20|div|add:1.0463576082380e+01,0.0000000000000e+00,4.0114105812576e-01,-1.0506259793991e+01,-8.6324157137968e+00,-2.8445195211290e+00
35            15|2|div|25|19|div|add:4.8895763883463e+03,0.0000000000000e+00,-2.1015541014510e+00,-9.3263418403355e+00,6.7400075323938e-01,-1.0020648445535e-02
36            19|20|div|12|26|div|add:4.8107655483891e-01,0.0000000000000e+00,-2.8933314809523e+02,-1.3295599758761e-01,-3.2936749082946e+00,-1.0493553273806e+01
37            7|25|div|18|2|div|add:9.2060611817686e+00,0.0000000000000e+00,-1.0078815867889e+00,1.6471228836550e-03,-2.9116329265624e+00,-2.1227189238407e+00
38            38|20|div|26|11|mult|add:7.4602465896780e+00,0.0000000000000e+00,-2.6111895255757e+00,-1.1933667669782e+02,-2.1325685934762e+02,-1.0503284431997e+01
39            17|4|mult|26|19|div|add:1.1416768095489e+01,0.0000000000000e+00,-2.2784605286463e+00,-9.2214778728708e+00,5.2447211712613e-03,-2.2242489495411e+01
40            22|3|div|38|20|div|add:5.1332812439737e-01,0.0000000000000e+00,-1.6752065848533e+02,-1.0517935969233e+01,1.2553468884832e+02,2.4675840428720e-01
41            11|26|div|25|20|div|add:1.8294319007546e+01,0.0000000000000e+00,-1.4002793089068e+00,-1.0492318424819e+01,-2.6744420110925e+02,2.9055774221405e-01
42            28|6|mult|25|19|div|add:4.7364686658939e+01,0.0000000000000e+00,-2.2258463095917e+00,-9.2719512704872e+00,-8.1637875511494e-01,-1.0192156935159e+02
43            12|5|div|28|2|div|add:6.9340550010034e+00,0.0000000000000e+00,-2.4265379313871e-01,-1.0194577916648e-02,1.7740234500180e+01,-5.2570887208527e+00
44            8|2|div|14|20|div|add:5.2560006398479e+04,0.0000000000000e+00,-8.6185214751285e-01,-1.0522586574710e+01,-1.4803452341620e+02,1.0870917500261e-04
45            39|25|div|30|28|sub|add:1.1982361590086e+03,0.0000000000000e+00,3.7021962031541e+00,0.0000000000000e+00,-1.1304634952056e+02,-2.1477270578583e+00
46            11|sq|25|19|div|add:1.2097067325367e+04,0.0000000000000e+00,-2.2330064526185e+00,-9.2774298514337e+00,1.0000000000000e+00,-1.0369323549660e+02
47            12|26|div|13|19|div|add:6.6294502451904e+01,0.0000000000000e+00,-1.2232105800691e+00,-9.2635597469267e+00,-2.7487561579535e+02,5.5631025419789e-01
48            9|37|div|26|6|div|add:1.9941211035430e+02,0.0000000000000e+00,-2.3464909159599e+00,-2.7995218509340e+01,4.2786456544691e+00,-9.6546780070545e+00
49            38|19|div|26|11|mult|add:2.8174147084927e+00,0.0000000000000e+00,-2.9691451230386e+00,-2.1837739061919e+02,-1.0325389707322e+02,-9.2673779195186e+00
50            6|20|div|12|3|div|add:1.8741306073193e+00,0.0000000000000e+00,1.1202021288150e+01,-2.6072255729328e+00,-9.5412562863577e+01,-1.0486334617682e+01
51            39|22|mult|26|19|div|add:5.3622552910745e+02,0.0000000000000e+00,-2.2841968190686e+00,-9.2201591791565e+00,-1.2894262799634e+02,-1.9847980132396e+00
52            19|9|add|26|19|div|add:9.2174778802173e+02,0.0000000000000e+00,-2.2910953286459e+00,-9.2152564438650e+00,0.0000000000000e+00,0.0000000000000e+00
53            40|9|add|26|19|div|add:8.8655146488644e+05,0.0000000000000e+00,-2.2913419748958e+00,-9.2151684090686e+00,0.0000000000000e+00,0.0000000000000e+00
54            10|4|div|0|cos|add:1.3568957860589e+02,0.0000000000000e+00,2.8504501728821e+00,2.2695649449383e+00,-6.4736239280222e+00,-2.9137432423398e+00
55            29|7|mult|26|19|div|add:4.8932440683101e+02,0.0000000000000e+00,-2.2814852718976e+00,-9.2161012063541e+00,2.4872525190955e-01,-3.2257880442938e+02
56            12|9|abd|26|19|div|add:1.3699977671693e+02,0.0000000000000e+00,-2.3003647734209e+00,-9.2069665670624e+00,9.8272724768042e-01,-7.2384872541857e+01
57            11|sq|26|19|div|add:1.1995167846152e+04,0.0000000000000e+00,-2.2675672649552e+00,-9.2287243339992e+00,1.0000000000000e+00,-8.6613319684276e+01
58            28|2|div|26|19|div|add:7.9469046038882e+03,0.0000000000000e+00,-2.2891687372179e+00,-9.2037881524149e+00,1.2157918536223e+00,-9.9946824593599e-03
59            10|6|div|0|cos|add:6.6531448467123e+00,0.0000000000000e+00,2.8764564025794e+00,2.2762254087005e+00,1.1371126189475e-02,-8.3727701531856e+00
#-----------------------------------------------------------------------
60            23|2|div|39|19|div|add:1.2452211628224e+01,0.0000000000000e+00,-9.0409417833425e+01,-1.0433649327217e+01,2.4609764867738e+01,3.9534162115005e-03
61            1|4|div|1|3|div|add:2.6799347773387e-04,0.0000000000000e+00,9.6180800189996e+02,1.0811356597454e-01,1.6756521359608e-01,-3.6511865546641e+00
62            1|4|div|4|3|div|add:6.2034068526394e-05,0.0000000000000e+00,4.3746565186497e+05,1.3780591562683e-01,1.5899544078810e+01,-3.6470342904447e+00
63            41|26|div|39|26|mult|add:6.7215594954304e-02,0.0000000000000e+00,-1.1924129581759e+04,-7.8099123791305e+00,-5.9653614097185e+01,-2.1444940365182e+00
64            2|4|div|4|3|div|add:2.5042399505648e-05,0.0000000000000e+00,8.2785585992277e+05,1.2118475428837e-01,1.3643060582538e+01,-3.6486983730952e+00
65            23|11|mult|39|26|div|add:6.4801220424242e+00,0.0000000000000e+00,-1.2359517852544e+02,-2.1464508214347e+00,-2.5272035565070e+01,1.8812926248782e+02
66            37|28|mult|37|19|div|add:4.9896442129133e-01,0.0000000000000e+00,-4.6096992031582e+01,-7.8756693029094e+00,8.7988736684781e+02,-9.0417579635651e-01
67            6|2|div|36|4|div|add:9.6307047245422e+00,0.0000000000000e+00,4.3751943314587e+01,-3.1193342148271e+00,-6.8005364312146e+01,2.5318824233868e-03
68            38|1|div|30|0|div|add:1.0119991632978e+05,0.0000000000000e+00,-5.3728380567772e-01,2.0056590896619e-01,-3.6897915684681e+01,-1.3735700591358e-02
69            8|3|div|40|4|div|add:1.9631258817373e+00,0.0000000000000e+00,7.5379471678554e+01,-3.6444883188158e+00,3.5084272162539e+02,2.4232544579469e-01
70            11|sq|42|26|div|add:9.2575966674556e+00,0.0000000000000e+00,-6.9451733217421e+01,-2.1395656492702e+00,1.0000000000000e+00,-3.1600551368292e+01
71            23|10|mult|1|25|div|add:6.0951811771937e+01,0.0000000000000e+00,-2.0710361219191e-02,-2.1812250888441e+00,-4.8769242286549e-01,-1.2992335360179e+01
72            11|sq|40|26|div|add:4.0945925151384e+01,0.0000000000000e+00,-5.3840298555769e+01,-2.1454491074170e+00,1.0000000000000e+00,-7.1319246036589e+01
73            33|19|add|39|26|div|add:1.2573356452023e-02,0.0000000000000e+00,-1.2348544645190e+02,-2.1464976733956e+00,1.4955775618401e+00,0.0000000000000e+00
74            41|26|div|38|26|div|add:2.1440765307704e-06,0.0000000000000e+00,1.2806390755332e+08,-2.8614817707149e+00,-6.1129698973830e+01,-2.1437964795377e+00
75            25|4|div|38|19|div|add:3.6811859550752e-03,0.0000000000000e+00,-7.4166554095393e+01,-9.2707130144793e+00,-1.1334331876768e+00,-7.0118176972801e+00
