# c0 + a0 * ((w_log+5.810312e+01) * (lambda-1.635950e-01)) + a1 * (w_log / density)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.9397976401361; Max AE: 12.3138394818911
# Coefficients
# Task   a0                      a1                      c0
# all ,  2.494969377315173e-02,  7.282909728903522e-02, -7.859702206533243e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; K;                                                4|5|mult:5.8103122047111e+01,-1.6359503990456e-01; ((w_log+5.810312e+01) * (lambda-1.635950e-01)); $\left(\left(w_{log}+5.810e+01\right) * \left(lambda-1.636e-01\right)\right)$; ((w_log+5.810312e+01) .* (lambda-1.635950e-01)); ((newdata$w_log+5.810312e+01) * (newdata$lambda-1.635950e-01)); w_log,lambda
# 1;  1; K * cm^3 * g^-1;                                  4|2|div; (w_log / density); $\left(\frac{ w_{log} }{ density } \right)$; (w_log ./ density); (newdata$w_log / newdata$density); w_log,density
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
Rh1V3       ,  1.900000000000000e-01,  4.739398070230616e+00,  1.099342665494254e+02,  3.820646017699115e+01
Cr3Ir1      ,  2.560000000000000e-01,  5.701948134383081e+00,  2.323774421042260e+02,  9.476601529311809e+00
Al1Os1      ,  3.900000000000000e-01,  2.419764608662875e+00,  9.003048202788243e+01,  1.317470500373413e+01
Al1Mo3      ,  5.800000000000000e-01,  3.267297469381145e+00,  6.201586404902432e+01,  3.440919860627178e+01
Sb1V3       ,  6.500000000000000e-01,  3.789777704159321e+00,  1.303430087794540e+02,  1.817583657587549e+01
Nb3Os1      ,  6.633333330000000e-01,  3.043891745971637e+00,  1.040889307324201e+02,  1.692833037300178e+01
Ti1O1       ,  7.200000000000000e-01,  5.876022351909671e+00, -2.390460679371892e+01,  9.966353369763205e+01
Ga1Mo3      ,  7.600000000000000e-01,  3.232834265959361e+00,  8.052739131076649e+01,  2.759433808553971e+01
B2Ru1       ,  8.000000000000000e-01,  5.026306732650667e+00,  8.983294509193671e+01,  4.903222222222222e+01
La1Se1      ,  1.020000000000000e+00,  1.431203696724352e+00,  3.558884750895108e+01,  1.825153846153846e+01
Al1Nb1Ni2   ,  1.075000000000000e+00,  3.736747590819014e+00,  1.200070368993223e+02,  2.098857526881720e+01
Co1Si2      ,  1.306666667000000e+00,  5.745231665586696e+00,  6.583442448825051e+01,  6.712500000000000e+01
Nb1O1       ,  1.380000000000000e+00,  5.359883429356595e+00,  1.133632782057536e+02,  4.555149929278642e+01
Cr1         ,  1.550000000000000e+00,  6.090279540137098e+00,  1.182745014544957e+02,  5.389792424242425e+01
Be2Nb1      ,  2.150000000000000e+00,  6.617328561176352e+00,  1.158392231910271e+02,  6.196899047619048e+01
Ge1Mo3      ,  2.179200000000000e+00,  3.634682969642635e+00,  9.603594264490195e+01,  2.779913393756294e+01
B1Hf1       ,  3.100000000000000e+00,  3.961261909490988e+00,  9.752370749418149e+01,  3.177363963963964e+01
B1Zr1       ,  3.100000000000000e+00,  7.694646571995826e+00,  1.293204427169347e+02,  7.214302447552447e+01
C1In1Ti2    ,  3.100000000000000e+00,  2.981502432935801e+00,  3.014114540136967e+01,  4.140460912052117e+01
Pt0.25V0.75 ,  3.102500000000000e+00,  4.645976008111794e+00,  1.633846167138381e+02,  1.861275403608737e+01
Sn1         ,  3.740729412000000e+00,  1.007247784393272e+00,  1.503947281827813e+01,  1.947007194244605e+01
B1Ta1       ,  4.000000000000000e+00,  1.974656831992903e+00,  2.933591404780235e+01,  2.785569306930693e+01
Sn1V3       ,  4.462500000000000e+00,  4.291772642521237e+00,  1.822755104753041e+02,  7.277650200267022e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  5.073976477794896e+00,  9.779256648947535e+01,  4.695996845425868e+01
Fe1Li1P1    ,  4.965000000000000e+00,  5.794826356605147e+00,  1.186260454558832e+01,  8.629556675062972e+01
Ga1Si1Sr1   ,  5.000000000000000e+00,  6.132938060187137e+00,  2.589732281655173e+02,  6.283279069767442e+00
Os0.5V0.5   ,  5.150000000000000e+00,  5.307592620020403e+00,  2.078550804596063e+02,  1.246263193968472e+01
Ir1Ti3      ,  5.185000000000000e+00,  5.249238673369630e+00,  2.228849085266885e+02,  6.512488789237668e+00
Ir1Mo1      ,  5.325000000000000e+00,  2.318309939637347e+00,  8.331533057668153e+01,  1.408212121212121e+01
La1         ,  5.343000000000000e+00,  6.182541883348728e+00,  2.664753838647142e+02,  4.394299674267102e+00
N1Ti1       ,  5.387500000000000e+00,  1.013068195449664e+01,  2.324402728178067e+02,  7.026502782931355e+01
B6Y1        ,  5.692857143000000e+00,  4.935095237968311e+00,  1.047049491209255e+02,  4.268498659517427e+01
Nb1S2       ,  5.821818182000000e+00,  6.277030400507152e+00,  5.770338454311266e+01,  7.721252983293556e+01
Ge1V3       ,  6.680000000000000e+00,  7.947779568751599e+00,  3.084274985037102e+02,  1.426048364153627e+01
Sn1Ta3      ,  6.692500000000000e+00,  5.018458706831630e+00,  2.267005792334318e+02,  2.036533513879486e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  9.834310259532394e+00,  4.187609812695121e+02,  2.366117936117936e+00
Ir1Mo3      ,  8.031000000000001e+00,  7.214491440373079e+00,  3.150032191570171e+02,  1.939167321288295e+00
N1V1        ,  8.528333333499999e+00,  5.501790221377177e+00, -4.332051971131699e+01,  1.011765134706815e+02
C1Ta1       ,  8.637499999999999e+00,  5.702570933716594e+00,  2.193688224620926e+02,  1.394162839248434e+01
Re3W1       ,  8.733333332999999e+00,  8.089549811121790e+00,  3.543474911175003e+02,  4.758900000000000e-01
Hf1N1       ,  8.830000000000000e+00,  4.521573104232399e+00,  1.537012146293483e+02,  2.022193247126437e+01
