# c0 + a0 * (((range_IP-3.592350e+01) / (lambda3-4.748295e-02)) - (7.854078e-04*((std_at_mass+1.827178e+06) / (wtd_mean_PE-2.390475e+00)))) + a1 * (((wtd_mean_IP+3.901520e+00) * (lambda+1.686163e+01)) - (1.110130e+03*((wtd_mean_PE-1.812385e+00) / (mean_at_mass-1.749069e+01))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.92358462218599; Max AE: 5.31682280367119
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.657816204118914e-04,  1.234519747624382e-01, -2.200648163811941e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               22|7|div|12|33|div|sub:7.8540784822956e-04,0.0000000000000e+00,1.8271782225966e+06,-2.3904752996021e+00,-3.5923504748455e+01,-4.7482952111155e-02; (((range_IP-3.592350e+01) / (lambda3-4.748295e-02)) - (7.854078e-04*((std_at_mass+1.827178e+06) / (wtd_mean_PE-2.390475e+00)))); $\left(\left(\frac{ range_{IP} -3.592e+01 }{ lambda3-4.748e-02 } \right) - \left(7.854e-04\left(\frac{ std_{at, mass} +1.827e+06 }{ wtd_{mean, PE}-2.390e+00 } \right)\right)\right)$; (((range_IP-3.592350e+01) ./ (lambda3-4.748295e-02)) - (7.854078e-04.*((std_at_mass+1.827178e+06) ./ (wtd_mean_PE-2.390475e+00)))); (((newdata$range_IP-3.592350e+01) / (newdata$lambda3-4.748295e-02)) - (7.854078e-04*((newdata$std_at_mass+1.827178e+06) / (newdata$wtd_mean_PE-2.390475e+00)))); range_IP,lambda3,std_at_mass,wtd_mean_PE
# 1;  2; eV;                                               21|5|mult|33|8|div|sub:1.1101299451508e+03,0.0000000000000e+00,-1.8123854019596e+00,-1.7490690279454e+01,3.9015199957140e+00,1.6861626114011e+01; (((wtd_mean_IP+3.901520e+00) * (lambda+1.686163e+01)) - (1.110130e+03*((wtd_mean_PE-1.812385e+00) / (mean_at_mass-1.749069e+01)))); $\left(\left(\left(wtd_{mean, IP}+3.902e+00\right) * \left(lambda+1.686e+01\right)\right) - \left(1.110e+03\left(\frac{ wtd_{mean, PE} -1.812e+00 }{ mean_{at, mass}-1.749e+01 } \right)\right)\right)$; (((wtd_mean_IP+3.901520e+00) .* (lambda+1.686163e+01)) - (1.110130e+03.*((wtd_mean_PE-1.812385e+00) ./ (mean_at_mass-1.749069e+01)))); (((newdata$wtd_mean_IP+3.901520e+00) * (newdata$lambda+1.686163e+01)) - (1.110130e+03*((newdata$wtd_mean_PE-1.812385e+00) / (newdata$mean_at_mass-1.749069e+01)))); wtd_mean_IP,lambda,wtd_mean_PE,mean_at_mass
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
Rh1V3       ,  1.900000000000000e-01,  1.493535067300253e+00,  1.765704085620856e+03,  1.879864252118765e+02
B1Mo1       ,  2.500000000000000e-01,  2.535491485969932e+00,  4.565314789843112e+03,  1.926670503757361e+02
Cr3Ir1      ,  2.560000000000000e-01,  3.966057159692554e+00,  2.400627218138356e+03,  2.071620075482623e+02
Al1Os1      ,  3.900000000000000e-01,  2.463663084055876e+00,  2.671144800259798e+03,  1.946288672584607e+02
Al1Mo3      ,  5.800000000000000e-01,  1.422225429316146e+00,  8.004418569413278e+03,  1.790309278492637e+02
Sb1V3       ,  6.500000000000000e-01,  2.776185296632877e+00,  2.122232387374603e+03,  1.978975213454109e+02
Nb3Os1      ,  6.633333330000000e-01,  2.398318901929316e+00,  2.013426518060392e+03,  1.949827977691315e+02
Ti1O1       ,  7.200000000000000e-01, -1.102779866163184e+00, -1.377892514874453e+04,  1.878300801203911e+02
Ga1Mo3      ,  7.600000000000000e-01,  7.705506288379050e-01,  2.815576252753878e+03,  1.807201668204559e+02
B2Ru1       ,  8.000000000000000e-01,  1.800695347550000e+00, -2.916247290574614e+03,  1.967618357970033e+02
La1Se1      ,  1.020000000000000e+00,  9.051368315916467e-01, -1.007551772606060e+04,  1.991215950342618e+02
Co1Si2      ,  1.306666667000000e+00,  3.906406342035873e+00,  5.742587018684677e+03,  2.021909543923805e+02
Nb1O1       ,  1.380000000000000e+00,  3.570701980136871e+00, -1.165516015124333e+04,  2.228347906724582e+02
Cr1         ,  1.550000000000000e+00,  1.587081984815311e+00,  1.139079865524064e+03,  1.895856681279332e+02
Hg2Na1      ,  1.620000000000000e+00,  5.658424164778056e+00,  1.755690772180766e+03,  2.217367895039292e+02
Ga2Y1       ,  1.680000000000000e+00,  9.353335308089057e-01,  1.823440423969511e+03,  1.833872832272139e+02
Be2Nb1      ,  2.150000000000000e+00,  5.593940113873160e+00,  1.147361920824594e+03,  2.220313630973141e+02
Ge1Mo3      ,  2.179200000000000e+00,  2.042254757897453e+00,  4.566494024919805e+03,  1.886700934657810e+02
B1Hf1       ,  3.100000000000000e+00,  2.659781897137425e+00, -9.381103985084519e+01,  1.999305051940376e+02
B1Zr1       ,  3.100000000000000e+00,  2.973721571960553e+00,  1.096069591855781e+03,  2.008756446770358e+02
C1In1Ti2    ,  3.100000000000000e+00,  2.942511662503313e+00,  3.700403274755938e+03,  1.971255178087326e+02
Pt0.25V0.75 ,  3.102500000000000e+00,  2.858753786057325e+00,  2.329483780405599e+03,  1.982880377202839e+02
Sn1         ,  3.740729412000000e+00,  2.296795015025796e+00,  4.474756968390311e+03,  1.908551421499409e+02
B1Ta1       ,  4.000000000000000e+00,  3.925272662419779e+00,  3.313897372780085e+03,  2.056052248094447e+02
