# FEAT_ID     Score                   Feature Expression
0             0.687349328020375294    (((wtd_mean_IP+2.166316e+00) * (lambda+1.102783e+01)) + 5.198184e-02*((wtd_mean_PE-6.557866e+03) / (mean_at_mass-1.905824e+01)))
1             0.687409572206890807    (((wtd_mean_IP+2.089350e+00) * (lambda+1.092556e+01)) + 1.762678e-02*((mean_PE-1.904280e+04) / (mean_at_mass-1.904882e+01)))
2             0.687410478190734087    (((wtd_mean_IP+1.870090e+00) * (lambda+1.060606e+01)) + 7.172661e-02*((wtd_std_PE-4.546885e+03) / (mean_at_mass-1.904290e+01)))
3             0.687425217314160286    (((wtd_mean_IP+1.886191e+00) * (lambda+1.064575e+01)) + 5.926904e-02*((std_PE-5.504788e+03) / (mean_at_mass-1.904101e+01)))
4             0.687447762301459653    (((wtd_mean_IP+2.077881e+00) * (lambda+1.092255e+01)) + 2.817503e-01*((wtd_range_at_rad-1.186664e+03) / (mean_at_mass-1.904421e+01)))
5             0.687463462665715674    (((wtd_mean_IP+1.898135e+00) * (lambda+1.066885e+01)) + 1.718456e-02*((wtd_range_PE-1.897177e+04) / (mean_at_mass-1.903723e+01)))
6             0.687471046717576417    (((wtd_mean_IP+2.064809e+00) * (lambda+1.088720e+01)) + 2.593715e-01*((std_EA-1.283913e+03) / (mean_at_mass-1.904069e+01)))
7             0.687527785411670256    (((wtd_mean_IP+2.031254e+00) * (lambda+1.083493e+01)) + 4.890656e-03*((L_avg-6.768593e+04) / (mean_at_mass-1.903556e+01)))
8             0.687573473893210219    ((wtd_mean_IP + 1.351811e+00*lambda) - (7.207619e-07*((mean_IP+2.971275e+04) / (mean_at_rad-1.125569e+00))))
9             0.687584473825446074    (((wtd_mean_IP+2.054150e+00) * (lambda+1.088439e+01)) + 8.518387e-02*((wtd_range_EA-3.881250e+03) / (mean_at_mass-1.902918e+01)))
10            0.687670782414787962    (((wtd_mean_IP+2.415387e+00) * (lambda+1.130398e+01)) + 3.414490e-03*((wtd_range_IP-1.011286e+05) / (mean_at_mass-1.903249e+01)))
11            0.687681372105392485    (((wtd_mean_IP+2.134887e+00) * (lambda+1.088827e+01)) + 1.032741e-02*((density-3.220853e+04) / (mean_at_mass-1.902376e+01)))
12            0.687760376524412465    (((wtd_mean_IP+2.092188e+00) * (lambda+1.097610e+01)) + 3.424582e+01*((wtd_mean_at_rad-1.090632e+01) / (mean_at_mass-1.905840e+01)))
