# FEAT_ID     Score                   Feature Expression
0             0.73676840400630017     (((at_rad_range+9.668044e+01) / (density-2.711465e+00)) + 2.466944e-03*((EA_wtd_mean+3.042535e+04) / (lambda4w_low-3.940691e-01)))
1             0.736788196357444081    (((w_log+1.000959e+02) / (density-2.706159e+00)) + 1.206594e-03*((EA_wtd_mean+7.830774e+04) / (lambda4w_low-3.933505e-01)))
2             0.736954896640586221    (((EA_wtd_mean+9.185428e+01) / (density-2.710197e+00)) + 1.375827e-02*((EA_wtd_mean+5.188879e+03) / (lambda4w_low-3.923658e-01)))
3             0.736985243697072079    (((lambda4w_low+9.971171e+01) / (density-2.707551e+00)) + 1.821705e-03*((EA_wtd_mean+4.784372e+04) / (lambda4w_low-3.927586e-01)))
4             0.736986115979911816    (((IP_wtd_mean+5.759755e+01) / (density-2.709480e+00)) + 1.423092e+00*((EA_wtd_std+3.894019e+01) / (lambda4w_low-3.948747e-01)))
5             0.737012938617197189    (((w_log+3.838962e+02) / (density-2.710688e+00)) + 2.739888e+00*((at_rad_wtd_mean+1.144408e+02) / (lambda4w_low-3.959712e-01)))
6             0.737046437385276199    (((at_mass_wtd_mean-1.399208e+01) / (at_mass_mean-1.760845e+01)) + 4.617642e+01*((EA_std-8.267463e-01) * (lambda4w_low-6.401550e-03)))
7             0.737282035472423214    (((IP_wtd_std+9.976568e+01) / (density-2.712928e+00)) + 1.335586e+02*((PE_wtd_std+2.910846e-01) / (lambda4w_low-3.851251e-01)))
8             0.737399943542550451    (((PE_std+1.317840e+02) / (density-2.707966e+00)) + 1.130247e+02*((EA_range-1.647028e+00) * (lambda3-2.063353e+00)))
9             0.737796607565166407    (((w_log+4.377301e-01) / (at_mass_mean-1.757913e+01)) + 4.385406e+01*((EA_wtd_range-7.357170e-01) * (lambda4w_low-5.368858e-03)))
10            0.738014839914360454    (((at_mass_mean-3.656201e+01) / (at_mass_wtd_mean-1.491691e+01)) + 1.182794e+02*((PE_wtd_mean-2.181009e+00) * (lambda4w_low-3.152102e-02)))
11            0.738096988064185       (((at_mass_wtd_mean+9.602188e+01) / (density-2.708896e+00)) + 1.730285e+02*((PE_wtd_std+2.888061e-01) / (lambda4w_low-3.848654e-01)))
12            0.738288929923323844    (((IP_std+2.840544e+02) / (density-2.707922e+00)) + 2.382742e+02*((EA_range-1.645972e+00) * (lambda3-2.072922e+00)))
13            0.73851545091519688     (((at_mass_mean+9.795193e+01) / (density-2.705111e+00)) + 1.997192e+02*((PE_wtd_std-2.055870e-01) / (lambda4w_low-3.431016e-01)))
14            0.740800683697648843    (((at_mass_wtd_std+7.836288e+01) / (density-2.706067e+00)) + 1.698734e+02*((EA_std-8.237874e-01) * (lambda3-1.998255e+00)))
15            0.741626357460990371    (((IP_wtd_std+3.985703e+01) / (density-2.706720e+00)) + 7.859499e+01*((EA_std-8.248655e-01) * (lambda3-1.964844e+00)))
16            0.741872286946981041    (((at_rad_range+2.945557e+01) / (density-2.708382e+00)) + 5.658177e+01*((EA_wtd_std-7.768579e-01) * (lambda3-1.962711e+00)))
17            0.741902324160743976    (((EA_wtd_std-7.780297e-01) * (lambda4w_low-1.648022e-02)) + 4.432651e-01*((EA_wtd_mean-1.144731e+00) / (at_mass_mean-1.679995e+01)))
18            0.742028497360660788    (((IP_wtd_mean+1.264771e+01) / (density-2.707681e+00)) + 4.115130e+01*((EA_wtd_range-7.407767e-01) * (lambda3-3.515014e-01)))
19            0.742066238701900027    (((IP_mean+5.142461e+01) / (density-2.708843e+00)) + 1.059899e+02*((EA_std-8.249280e-01) * (lambda3-1.941064e+00)))
20            0.742471697225300598    (((lambda4w_low+3.024245e+01) / (density-2.711323e+00)) + 5.200733e+01*((EA_wtd_range-7.407154e-01) * (lambda3-3.855284e-01)))
21            0.742481876447253386    (((w_log+1.776441e+01) / (density-2.711309e+00)) + 3.065379e+01*((EA_wtd_range-7.406352e-01) * (lambda3-3.838073e-01)))
