# c0 + a0 * ((((PE_wtd_std-4.812386e-01) * (lambda4w_low-4.460733e-02))+9.202208e-02) * (((EA_wtd_range+9.512260e-01) / (density-2.704058e+00))+1.971311e+01))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.28764337279548; Max AE: 6.19449952548669
# Coefficients
# Task   a0                      c0
# all , -6.405838604578443e+00,  1.630096773341403e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV^2 * g^-1;                               30|2|mult|34|5|div|mult:9.2022083430784e-02,1.9713110047117e+01,9.5122595603934e-01,-2.7040575710928e+00,-4.8123862250411e-01,-4.4607329254681e-02; ((((PE_wtd_std-4.812386e-01) * (lambda4w_low-4.460733e-02))+9.202208e-02) * (((EA_wtd_range+9.512260e-01) / (density-2.704058e+00))+1.971311e+01)); $\left(\left(\left(\left(PE_{wtd, std}-4.812e-01\right) * \left(lambda4w_{low}-4.461e-02\right)\right)+9.202e-02\right) * \left(\left(\frac{ EA_{wtd, range} +9.512e-01 }{ density-2.704e+00 } \right)+1.971e+01\right)\right)$; ((((PE_wtd_std-4.812386e-01) .* (lambda4w_low-4.460733e-02))+9.202208e-02) .* (((EA_wtd_range+9.512260e-01) ./ (density-2.704058e+00))+1.971311e+01)); ((((newdata$PE_wtd_std-4.812386e-01) * (newdata$lambda4w_low-4.460733e-02))+9.202208e-02) * (((newdata$EA_wtd_range+9.512260e-01) / (newdata$density-2.704058e+00))+1.971311e+01)); PE_wtd_std,lambda4w_low,EA_wtd_range,density
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  3.114606398698683e+00,  2.058491034302778e+00
Se2Ta1      ,  1.250000000000000e-01,  9.377304963323537e-01,  2.398317876148349e+00
Ti1         ,  1.620000000000000e-01,  1.720339571286103e+00,  2.276146662781469e+00
B1Mo1       ,  2.500000000000000e-01,  2.346851152217845e+00,  2.178343452365903e+00
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.300127556298400e+00,  2.029529774263052e+00
Pt1Te1      ,  5.900000000000000e-01,  2.569735105723117e+00,  2.143549576456202e+00
Sb1V3       ,  6.500000000000000e-01,  2.898922459032560e+00,  2.092160933433857e+00
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.297678907241915e+00,  2.029912026955889e+00
Rh1Te2      ,  7.550000000000000e-01,  2.303740609928786e+00,  2.185073335047969e+00
Zr1         ,  9.966666670000000e-01,  1.975681386223458e+00,  2.236285868481273e+00
Be2Ta3      ,  1.000000000000000e+00,  2.106710628585088e+00,  2.215831209778511e+00
C1Si1       ,  1.075000000000000e+00,  3.429647763913560e+00,  2.009310687331547e+00
Nb3Sb1      ,  1.100000000000000e+00,  3.092909489650773e+00,  2.061878086394975e+00
Nb1O1       ,  1.380000000000000e+00,  6.931903498577575e+00,  1.462581999512149e+00
Sb1         ,  1.416666667000000e+00,  2.652129027759936e+00,  2.130687260197106e+00
Sb1Sn1      ,  1.430000000000000e+00,  2.295270683980441e+00,  2.186395554740218e+00
S2Ta1       ,  1.488116666500000e+00,  3.873801296062477e+00,  1.939974951674475e+00
B2C2Y1      ,  1.800000000000000e+00,  4.243111421082797e+00,  1.882322839622142e+00
Re2Y1       ,  1.830000000000000e+00,  3.740839818157907e+00,  1.960731247003168e+00
S1Y1        ,  1.900000000000000e+00,  5.272441032363226e+00,  1.721636678946046e+00
Ga2Pt1      ,  1.900000000000000e+00,  3.166982270109153e+00,  2.050314763459327e+00
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.349532209667076e+00,  2.177924918959939e+00
Pd2Sc1Sn1   ,  2.122500000000000e+00,  5.135813169768952e+00,  1.742965324737500e+00
Be2Nb1      ,  2.150000000000000e+00,  1.773938966993391e+00,  2.267779390513795e+00
In1Te1      ,  2.206000000000000e+00,  2.740130470232243e+00,  2.116949567460138e+00
C2Cl2Y2     ,  2.300000000000000e+00,  4.190056472038277e+00,  1.890605119635659e+00
Be2Nb3      ,  2.300000000000000e+00,  1.873471485318720e+00,  2.252241609362988e+00
Pb1Pd2Sc1   ,  2.400000000000000e+00,  5.431944377482911e+00,  1.696736996802059e+00
As1Pt1Sr1   ,  2.425000000000000e+00,  5.174531798084661e+00,  1.736921053143139e+00
Bi1Nb3      ,  2.516666667000000e+00,  3.021845695488793e+00,  2.072971683743992e+00
Re1         ,  2.581333333000000e+00,  2.232821789428224e+00,  2.196144300908687e+00
Hf1In1Pd2   ,  2.630000000000000e+00,  4.012804117959158e+00,  1.918275556719796e+00
Nb3Rh1      ,  2.742333333000000e+00,  3.583573116797379e+00,  1.985281772089473e+00
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.656435358865028e+00,  1.973907423379599e+00
N1Ni3Zn1    ,  3.000000000000000e+00,  4.481336553407766e+00,  1.845134089322579e+00
B1Hf1       ,  3.100000000000000e+00,  3.991300943475116e+00,  1.921632365376928e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  3.979849798432282e+00,  1.923419975984952e+00
C2Y1        ,  3.150000000000000e+00,  5.064917580903026e+00,  1.754032663963820e+00
Pb1Pd2Y1    ,  3.215000000000000e+00,  4.407974412787852e+00,  1.856586475988624e+00
In1Sb1      ,  3.320000000000000e+00,  3.350386052750017e+00,  2.021684041712797e+00
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.270125201509291e+00,  1.878105783574681e+00
Hg0.5In0.5  ,  3.810000000000000e+00,  4.045021564010621e+00,  1.913246168993974e+00
C1W2        ,  3.835000000000000e+00,  2.636334379496125e+00,  2.133152924607152e+00
C1Ga1Mo2    ,  3.900000000000000e+00,  3.554491595867038e+00,  1.989821618115184e+00
Ba1Ge3      ,  4.000000000000000e+00,  4.436649748480709e+00,  1.852110038559751e+00
Bi2Rb1      ,  4.250000000000000e+00,  5.023541127548667e+00,  1.760491842208614e+00
Ba1Sn3      ,  4.300000000000000e+00,  4.370390274519527e+00,  1.862453645080500e+00
Rh1Se2      ,  4.350000000000000e+00,  2.771619205248038e+00,  2.112033937054887e+00
Al1Au2Sc1   ,  4.400000000000000e+00,  5.837750703166213e+00,  1.633387550970991e+00
B2Nb1       ,  4.597500000000000e+00,  3.249866940917767e+00,  2.037375837594199e+00
Pb3Y1       ,  4.720000000000000e+00,  4.605595999386185e+00,  1.825736247189995e+00
Bi2Cs1      ,  4.750000000000000e+00,  5.112625311957096e+00,  1.746585125241884e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  2.733776199430220e+00,  2.117941517334972e+00
Pd2Sn1Y1    ,  4.814444444333330e+00,  4.182550537734754e+00,  1.891776852919442e+00
Br2C2Y2     ,  5.050000000000000e+00,  5.411917433270776e+00,  1.699863354715263e+00
Ir1Mo1      ,  5.325000000000000e+00,  2.115411573013935e+00,  2.214472926348980e+00
N1Ti1       ,  5.387500000000000e+00,  5.753503380311288e+00,  1.646539197157442e+00
Ga1         ,  5.527454545000000e+00,  2.939746200128100e+00,  2.085788037765464e+00
B6Y1        ,  5.692857143000000e+00,  3.986726120643109e+00,  1.922346529924992e+00
Bi3Sr1      ,  5.700000000000000e+00,  4.472401368568184e+00,  1.846528939457141e+00
Ba1Bi3      ,  5.745000000000000e+00,  4.603906955753457e+00,  1.825999919713921e+00
Nb1S2       ,  5.821818182000000e+00,  4.427350365870193e+00,  1.853561742729111e+00
C1Mo2       ,  6.021666667000000e+00,  2.928065048660382e+00,  2.087611554121210e+00
Rh2Sr1      ,  6.200000000000000e+00,  5.214883798767243e+00,  1.730621799731769e+00
Pb1         ,  6.470100000000000e+00,  2.085577834996240e+00,  2.219130199168244e+00
Sn1Ta3      ,  6.692500000000000e+00,  6.335737609113093e+00,  1.555648017291364e+00
Ag1B2       ,  6.700000000000000e+00,  2.253353030832939e+00,  2.192939218378191e+00
Nb1Se2      ,  6.814619048000000e+00,  5.453591496961406e+00,  1.693357717239345e+00
Li1Pb1      ,  7.200000000000000e+00,  5.616146636395463e+00,  1.667981626852385e+00
Tc1         ,  7.794166667000000e+00,  3.547257449761330e+00,  1.990950923199539e+00
P1Ru1Zr1    ,  8.496153846000000e+00,  4.456441276176957e+00,  1.849020430950514e+00
C1Ta1       ,  8.637499999999999e+00,  4.824387012274808e+00,  1.791581310359048e+00
Hf1N1       ,  8.830000000000000e+00,  6.414254368335426e+00,  1.543390955559242e+00
N1Zr1       ,  9.850000000000000e+00,  6.293643155060363e+00,  1.562219280891831e+00
C2I2Y2      ,  9.917500000000000e+00,  4.172365897683824e+00,  1.893366752490694e+00
C1Mo1       ,  1.015200000000000e+01,  4.932733717412234e+00,  1.774667567783644e+00
Mo3Os1      ,  1.102250000000000e+01,  4.828000474513310e+00,  1.791017221492382e+00
C6Ca        ,  1.130300000000000e+01,  1.185160183031678e+01,  6.945797697614724e-01
Nb3Sn1      ,  1.670900000000000e+01,  1.713178138813637e+01, -1.296963139421797e-01
B2Mg0.98    ,  3.840000000000000e+01,  3.800128138699701e+01, -3.387583576968848e+00
