# FEAT_ID     Score                   Feature Expression
0             0.164936878784401969    (wtd_std_ThermalCond * w_log)
1             0.165107026470803331    (range_ThermalCond * w_log)
2             0.16660225630703937     (lambda / mean_at_mass)
3             0.167899730844174339    (std_ThermalCond * w_log)
4             0.171049463889482473    (wtd_range_IP / wtd_mean_at_mass)
5             0.172801522593788531    (lambda4w_low * w_log)
6             0.174829013898871288    (mean_at_rad / wtd_mean_at_mass)
7             0.178096888033044992    (mean_IP / mean_at_mass)
8             0.178608164559958149    (wtd_mean_IP / mean_at_mass)
9             0.179268567384433641    (mean_at_rad / mean_at_mass)
10            0.179770278871468764    (wtd_range_IP / mean_at_mass)
11            0.180607472006030695    (lambda / wtd_mean_at_mass)
12            0.182508359788232766    (range_ThermalCond / mean_at_mass)
13            0.182754333923934975    (mean_IP / wtd_mean_at_mass)
14            0.182874383815452762    (wtd_mean_IP / wtd_mean_at_mass)
15            0.185514719124816763    (wtd_std_ThermalCond / mean_at_mass)
16            0.191513582130456023    (1.0 / wtd_mean_at_mass)
17            0.19154962311170079     (1.0 / mean_at_mass)
18            0.196354854106276788    (range_ThermalCond / wtd_mean_at_mass)
19            0.199671219883115258    (wtd_std_ThermalCond / wtd_mean_at_mass)
20            0.202682429604135184    (std_ThermalCond / mean_at_mass)
21            0.213210246222812649    (std_ThermalCond / wtd_mean_at_mass)
22            0.213335763821402818    (wtd_range_PE / mean_at_mass)
23            0.229829851625550946    (wtd_range_PE / wtd_mean_at_mass)
24            0.249204862212696304    (w_log^2)
25            0.269087717042931385    (w_log / density)
26            0.308534224883743713    (w_log / mean_at_mass)
27            0.321148033244251285    (w_log / wtd_mean_at_mass)
28            0.357318954190639415    (lambda4w_low / lambda3)
29            0.358299802706163517    (lambda * w_log)
#-----------------------------------------------------------------------
30            0.307606972948172575    (mean_at_rad * lambda)
31            0.307909903379050554    (wtd_mean_at_rad * lambda)
32            0.311601792316508086    (lambda / mean_at_rad)
33            0.312288656449015212    (wtd_mean_EA / w_log)
34            0.312425194962012653    cbrt(lambda3)
35            0.312427454571521435    lambda
36            0.312753815167850446    (wtd_mean_at_rad / lambda)
37            0.312906514197051511    (mean_PE + lambda)
38            0.312923725849579559    (mean_at_rad / lambda)
39            0.312957305962788479    (wtd_std_PE + lambda)
40            0.313881386417358965    (lambda / V_molar)
41            0.3140606584446205      (std_PE + lambda)
42            0.314605921534913791    (wtd_range_PE * lambda)
43            0.314612896517048768    (mean_EA / w_log)
44            0.314680573351389381    (wtd_range_PE + lambda)
45            0.315766223601004759    (lambda / wtd_mean_at_rad)
46            0.317580133764982231    (wtd_mean_PE + lambda)
47            0.319704541803377817    (lambda * L_avg)
48            0.323691858773957009    (mean_PE * lambda)
49            0.324637765871962969    (mean_EA * lambda)
50            0.324939924536629454    (wtd_mean_PE * lambda)
51            0.32704209613043872     (wtd_mean_EA * lambda)
52            0.334016891020404605    (wtd_mean_IP * lambda)
53            0.336727019389426063    (mean_IP * lambda)
54            0.33791512999922152     (exp(-1.0 * lambda))
55            0.350032589621973478    cbrt(lambda4w_low)
56            0.362301359557663905    sqrt(lambda)
57            0.370615265388942128    cbrt(lambda)
58            0.37322019450388777     ln(lambda3)
59            0.373241666913541936    ln(lambda)
