# c0 + a0 * (((IP_wtd_range-2.767974e-02)^6) + 1.165282e-01*((at_mass_wtd_mean+5.210549e+02) / (L_avg-4.924719e+00))) + a1 * (((at_mass_wtd_std-8.114065e+01) * (density-4.593085e+01)) + 4.561294e+03*((PE_wtd_mean-2.262586e+00) / (IP_mean-9.232349e+00))) + a2 * (((IP_range-5.103167e+00) / (density-2.602471e+00)) + 4.554795e+01*((EA_range-1.638933e+00) * (lambda4w_low-2.517233e-02)))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.58357472690974; Max AE: 4.91864890274801
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.294619838921514e-03, -7.430970713319063e-04, -6.827059985654663e-01,  5.519688083843073e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; eV^6;                                             22|sp|8|4|div|add:1.1652819690405e-01,0.0000000000000e+00,5.2105494296124e+02,-4.9247190713707e+00,1.0000000000000e+00,-2.7679735429027e-02; (((IP_wtd_range-2.767974e-02)^6) + 1.165282e-01*((at_mass_wtd_mean+5.210549e+02) / (L_avg-4.924719e+00))); $\left(\left(\left(IP_{wtd, range}-2.768e-02\right)^6\right) + 0.117\left(\frac{ at_{mass, wtd, mean} +5.211e+02 }{ L_{avg}-4.925e+00 } \right)\right)$; ((IP_wtd_range-2.767974e-02).^6 + (1.165282e-01.*((at_mass_wtd_mean+5.210549e+02) ./ (L_avg-4.924719e+00)))); ((newdata$IP_wtd_range-2.767974e-02)^6 + (1.165282e-01*((newdata$at_mass_wtd_mean+5.210549e+02) / (newdata$L_avg-4.924719e+00)))); IP_wtd_range,at_mass_wtd_mean,L_avg
# 1;  2; cm^-3 * g^2 * mol^-1;                             12|5|mult|26|19|div|add:4.5612940860485e+03,0.0000000000000e+00,-2.2625861974808e+00,-9.2323489005879e+00,-8.1140654427708e+01,-4.5930846051603e+01; (((at_mass_wtd_std-8.114065e+01) * (density-4.593085e+01)) + 4.561294e+03*((PE_wtd_mean-2.262586e+00) / (IP_mean-9.232349e+00))); $\left(\left(\left(at_{mass, wtd, std}-8.114e+01\right) * \left(density-4.593e+01\right)\right) + 4.56e+03\left(\frac{ PE_{wtd, mean} -2.263e+00 }{ IP_{mean}-9.232e+00 } \right)\right)$; (((at_mass_wtd_std-8.114065e+01) .* (density-4.593085e+01)) + (4.561294e+03.*((PE_wtd_mean-2.262586e+00) ./ (IP_mean-9.232349e+00)))); (((newdata$at_mass_wtd_std-8.114065e+01) * (newdata$density-4.593085e+01)) + (4.561294e+03*((newdata$PE_wtd_mean-2.262586e+00) / (newdata$IP_mean-9.232349e+00)))); at_mass_wtd_std,density,PE_wtd_mean,IP_mean
# 2;  2; cm^3 * eV * g^-1;                                 21|5|div|33|2|mult|add:4.5547954927672e+01,0.0000000000000e+00,-1.6389332018700e+00,-2.5172331988504e-02,-5.1031667325586e+00,-2.6024705141133e+00; (((IP_range-5.103167e+00) / (density-2.602471e+00)) + 4.554795e+01*((EA_range-1.638933e+00) * (lambda4w_low-2.517233e-02))); $\left(\left(\frac{ IP_{range} -5.103e+00 }{ density-2.602e+00 } \right) + 45.5\left(\left(EA_{range}-1.639e+00\right) * \left(lambda4w_{low}-2.517e-02\right)\right)\right)$; (((IP_range-5.103167e+00) ./ (density-2.602471e+00)) + (4.554795e+01.*((EA_range-1.638933e+00) .* (lambda4w_low-2.517233e-02)))); (((newdata$IP_range-5.103167e+00) / (newdata$density-2.602471e+00)) + (4.554795e+01*((newdata$EA_range-1.638933e+00) * (newdata$lambda4w_low-2.517233e-02)))); IP_range,density,EA_range,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
C8Cs1       ,  6.750000000000000e-02,  2.922478765991464e-01,  1.909888523353402e+02,  1.598243152514574e+03,  6.279494200414824e+00
Se2Ta1      ,  1.250000000000000e-01,  6.783039592195085e-01,  4.273744589175295e+01,  1.922951676402070e+03,  5.079453114780522e+00
Ti1         ,  1.620000000000000e-01,  2.278490101215214e+00, -6.744065310914091e+01,  4.705720275048994e+03, -5.022937845188060e-01
B1Mo1       ,  2.500000000000000e-01,  3.637856182021574e+00, -7.477819996814800e+01,  1.917374842003063e+03,  5.276457679335873e-01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.914449341817541e+00, -1.053238630750713e+02,  1.934346960885139e+03,  4.610596342980933e-02
Pt1Te1      ,  5.900000000000000e-01,  2.283782906689810e+00, -3.166564964662879e+02,  2.923724482813882e+03,  9.569921686891224e-01
Sb1V3       ,  6.500000000000000e-01,  8.668003944710554e-01, -1.291105106056057e+03,  3.483523621455798e+03,  5.753592391820705e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  2.885128763830411e+00, -1.049669040666703e+02,  3.325217839091636e+03,  4.058474052724770e-02
Rh1Te2      ,  7.550000000000000e-01,  3.080846989179822e+00,  4.901727494585469e+01,  3.045001275721899e+03,  3.509099108116169e-01
Zr1         ,  9.966666670000000e-01,  1.561179962907860e+00, -6.501985614774945e+01,  4.816689826004258e+03,  4.321977873997935e-01
Be2Ta3      ,  1.000000000000000e+00,  1.027323516801466e+00,  1.552382098054733e+02,  5.253677174283336e+03,  1.156203274820808e+00
C1Si1       ,  1.075000000000000e+00,  3.490057301738530e+00, -1.781236472565400e+01,  2.699748778458242e+03,  5.787714612506267e-04
Nb3Sb1      ,  1.100000000000000e+00,  2.082228274089224e+00,  2.333083013212455e+02,  4.153513759282551e+03,  9.565485821744247e-01
Nb1O1       ,  1.380000000000000e+00,  4.239367078121294e+00,  1.458259759409924e+03,  2.874252112183070e+03,  1.512165845753879e+00
Sb1         ,  1.416666667000000e+00,  2.106381307153292e+00, -4.021329216879491e+01,  4.792405942274838e+03, -2.929181373805773e-01
Sb1Sn1      ,  1.430000000000000e+00,  1.960368101540547e+00, -1.199270833615080e+02,  4.039355289214479e+03,  5.894585902570016e-01
S2Ta1       ,  1.488116666500000e+00,  3.664512363718496e+00,  5.723309937117175e+01,  2.233296194543579e+03,  3.950675180797814e-01
B2C2Y1      ,  1.800000000000000e+00,  2.181654123556682e+00, -2.865979146778276e+02,  3.377676006660587e+03,  6.694791999100638e-01
Re2Y1       ,  1.830000000000000e+00,  2.930505358368220e+00,  5.049631360177496e+01,  2.354149687728268e+03,  1.325892138534527e+00
S1Y1        ,  1.900000000000000e+00,  2.992414465538756e+00,  9.289067822992180e+00,  3.913189749766419e+03, -5.398816087728669e-01
Ga2Pt1      ,  1.900000000000000e+00,  4.559507950332546e+00, -9.484452922496800e+01,  1.545664753909831e+03, -4.558132317315415e-01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.135088965327569e+00, -2.085768819097811e+02,  3.383072267835785e+03,  8.797641388588954e-01
Be2Nb1      ,  2.150000000000000e+00,  2.146628538383064e+00, -1.869652791561089e+02,  4.298287359998516e+03, -9.232988023437150e-02
In1Te1      ,  2.206000000000000e+00,  2.927274536851572e+00, -1.142277743370973e+02,  3.718197945945847e+03, -4.664526176054779e-01
C2Cl2Y2     ,  2.300000000000000e+00,  3.158703340522337e+00,  3.795522361277614e+02,  2.300610978658688e+03,  1.673902558355614e+00
Be2Nb3      ,  2.300000000000000e+00,  2.448163044054334e+00,  1.420000076200672e+02,  4.137174477181706e+03,  2.651783191860849e-01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  2.629267073422219e+00, -2.735033966581320e+02,  2.050802827947461e+03,  1.482911405341617e+00
