# c0 + a0 * (((at_mass_range-7.617434e+01)^3) - (2.029958e+06*((PE_wtd_mean-2.272880e+00) / (IP_mean-9.225422e+00)))) + a1 * (((at_rad_range-5.250155e-01) / (at_mass_mean-1.750638e+01)) - (1.607736e+00*((EA_wtd_range-7.373830e-01) * (lambda4w_low+9.501252e-03))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 1.92615529632549; Max AE: 5.38740757853298
# Coefficients
# Task   a0                      a1                      c0
# all ,  1.788007688735874e-06,  4.166932900580706e+01,  3.711335141385405e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; g^3 * mol^-3;                                     9|cb|26|19|div|sub:2.0299575570772e+06,0.0000000000000e+00,-2.2728795002154e+00,-9.2254221287364e+00,1.0000000000000e+00,-7.6174341099485e+01; (((at_mass_range-7.617434e+01)^3) - (2.029958e+06*((PE_wtd_mean-2.272880e+00) / (IP_mean-9.225422e+00)))); $\left(\left(\left(at_{mass, range}-7.617e+01\right)^3\right) - \left(2.030e+06\left(\frac{ PE_{wtd, mean} -2.273e+00 }{ IP_{mean}-9.225e+00 } \right)\right)\right)$; ((at_mass_range-7.617434e+01).^3 - (2.029958e+06.*((PE_wtd_mean-2.272880e+00) ./ (IP_mean-9.225422e+00)))); ((newdata$at_mass_range-7.617434e+01)^3 - (2.029958e+06*((newdata$PE_wtd_mean-2.272880e+00) / (newdata$IP_mean-9.225422e+00)))); at_mass_range,PE_wtd_mean,IP_mean
# 1;  2; AA * g^-1 * mol;                                  15|7|div|34|2|mult|sub:1.6077357691791e+00,0.0000000000000e+00,-7.3738302042611e-01,9.5012521689579e-03,-5.2501551122291e-01,-1.7506379478262e+01; (((at_rad_range-5.250155e-01) / (at_mass_mean-1.750638e+01)) - (1.607736e+00*((EA_wtd_range-7.373830e-01) * (lambda4w_low+9.501252e-03)))); $\left(\left(\frac{ at_{rad, range} -5.250e-01 }{ at_{mass, mean}-1.751e+01 } \right) - \left(1.608e+00\left(\left(EA_{wtd, range}-7.374e-01\right) * \left(lambda4w_{low}+9.501e-03\right)\right)\right)\right)$; (((at_rad_range-5.250155e-01) ./ (at_mass_mean-1.750638e+01)) - (1.607736e+00.*((EA_wtd_range-7.373830e-01) .* (lambda4w_low+9.501252e-03)))); (((newdata$at_rad_range-5.250155e-01) / (newdata$at_mass_mean-1.750638e+01)) - (1.607736e+00*((newdata$EA_wtd_range-7.373830e-01) * (newdata$lambda4w_low+9.501252e-03)))); at_rad_range,at_mass_mean,EA_wtd_range,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
C8Cs1       ,  6.750000000000000e-02,  5.360124092025416e+00,  1.898261366639538e+05,  3.142307279724518e-02
Se2Ta1      ,  1.250000000000000e-01,  6.058325146311914e-01, -3.486329435245319e+05, -5.956765569322745e-02
Ti1         ,  1.620000000000000e-01,  1.620538680215818e+00, -1.062551405984035e+06, -4.582420263268685e-03
B1Mo1       ,  2.500000000000000e-01,  3.938152851738954e+00, -2.285875610234294e+05,  1.525184211447833e-02
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.790399012898705e+00, -7.013501734665170e+04,  4.906866192883566e-03
Pt1Te1      ,  5.900000000000000e-01,  2.883912734711010e+00, -6.986912547511169e+05,  1.012358343505674e-02
Sb1V3       ,  6.500000000000000e-01,  2.594713318264127e+00, -7.126678514992374e+05,  3.782968879874844e-03
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.244519891674832e+00, -4.803250590007909e+05,  9.407630461741369e-03
Rh1Te2      ,  7.550000000000000e-01,  3.083770110534147e+00, -3.676702977130692e+05,  7.159291759980084e-04
Zr1         ,  9.966666670000000e-01,  1.915273295328508e+00, -1.180596579290116e+06,  7.556011160276291e-03
Be2Ta3      ,  1.000000000000000e+00,  1.411539026774335e+00, -1.564921515974507e+06,  1.195833002614719e-02
C1Si1       ,  1.075000000000000e+00,  1.973566037364284e+00, -1.483415533168666e+04, -4.106726844566379e-02
Nb3Sb1      ,  1.100000000000000e+00,  2.648041557077593e+00, -8.514445135183709e+05,  1.101759407575370e-02
Nb1O1       ,  1.380000000000000e+00,  3.634283636683270e+00, -5.208755826004020e+05,  2.050136304674138e-02
Sb1         ,  1.416666667000000e+00,  2.475480555060192e+00, -1.214840993174854e+06,  2.246953508496547e-02
Sb1Sn1      ,  1.430000000000000e+00,  2.630840848205500e+00, -8.318824464706786e+05,  9.765406041872402e-03
S2Ta1       ,  1.488116666500000e+00,  1.927733487855346e+00, -6.845587472677062e+05, -1.342967029649110e-02
B2C2Y1      ,  1.800000000000000e+00,  4.168211228929890e+00, -6.178302645309857e+05,  3.747507790782966e-02
Re2Y1       ,  1.830000000000000e+00,  3.155332347699081e+00, -5.496718840251361e+05,  1.024289978782888e-02
S1Y1        ,  1.900000000000000e+00,  2.440699713107838e+00, -8.151172346016613e+05,  4.482924464305484e-03
Ga2Pt1      ,  1.900000000000000e+00,  3.086055518817156e+00, -2.368693982898377e+05, -4.841818239301658e-03
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.249223723519639e+00, -3.866945944488412e+05,  5.502884151780008e-03
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.413580999937524e+00, -4.875496021755283e+05,  1.377483894214109e-02
Be2Nb1      ,  2.150000000000000e+00,  2.030128972141592e+00, -1.187052336468542e+06,  1.058938422628140e-02
In1Te1      ,  2.206000000000000e+00,  2.312303313741929e+00, -6.245207010570937e+05, -6.776783286798808e-03
C2Cl2Y2     ,  2.300000000000000e+00,  3.198340490813760e+00, -8.164969152889113e+04, -8.807542216096861e-03
Be2Nb3      ,  2.300000000000000e+00,  2.019331081846488e+00, -1.173341295394070e+06,  9.741918284319362e-03
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.857370955464321e+00, -2.831193478428264e+05,  1.565312906192652e-02
As1Pt1Sr1   ,  2.425000000000000e+00,  2.342768259075509e+00, -8.064826834984412e+05,  1.762215960027187e-03
Re1         ,  2.581333333000000e+00,  2.498322007076773e+00, -1.004600253399875e+06,  1.399638191426296e-02
Hf1In1Pd2   ,  2.630000000000000e+00,  3.411146447506108e+00, -3.647281094378525e+05,  8.446211601934730e-03
Nb3Rh1      ,  2.742333333000000e+00,  2.681590533044666e+00, -7.721269353967553e+05,  8.419244974639173e-03
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.362032440358460e+00, -5.214916782181651e+05,  1.399418812713887e-02
N1Ni3Zn1    ,  3.000000000000000e+00,  5.418242183397536e+00,  2.803004011606551e+05,  2.893561759569251e-02
B1Hf1       ,  3.100000000000000e+00,  4.397284971085225e+00,  3.057437646918674e+04,  1.514981461320467e-02
Pt0.25V0.75 ,  3.102500000000000e+00,  3.145975684120083e+00, -3.962311101412073e+05,  3.434296102141815e-03
C2Y1        ,  3.150000000000000e+00,  3.540301999280195e+00, -6.927948640391565e+05,  2.562290843139646e-02
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.714900455187422e+00, -2.298988806827478e+05,  9.950394930447741e-03
In1Sb1      ,  3.320000000000000e+00,  2.931972706471057e+00, -6.928366315155388e+05,  1.102573044095027e-02
Bi2K1       ,  3.575000000000000e+00,  4.968253527224474e+00,  4.342532287227619e+05,  1.153054981896719e-02
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.700402392073802e+00,  1.200649809834256e+04,  2.322090522837368e-02
Hg0.5In0.5  ,  3.810000000000000e+00,  4.005807647958458e+00, -6.971696854567212e+05,  3.698205133825134e-02
C1W2        ,  3.835000000000000e+00,  4.582644945622079e+00,  1.013725804421190e+05,  1.656025828692858e-02
C1Ga1Mo2    ,  3.900000000000000e+00,  4.250452177721717e+00, -1.879447071010866e+05,  2.100258484047832e-02
Ba1Ge3      ,  4.000000000000000e+00,  3.595122871516495e+00, -4.143437034115616e+05,  1.499034115771842e-02
Bi2Rb1      ,  4.250000000000000e+00,  3.630540173542803e+00, -2.734030021364235e+05,  9.792615140117257e-03
Ba1Sn3      ,  4.300000000000000e+00,  2.933577305281110e+00, -5.903994337357383e+05,  6.668715275011639e-03
Rh1Se2      ,  4.350000000000000e+00,  4.729504994996195e+00,  4.701703036046900e+05,  4.259769475183711e-03
Al1Au2Sc1   ,  4.400000000000000e+00,  4.792907304344188e+00,  5.392929924950976e+05,  2.815311613964850e-03
B2Nb1       ,  4.597500000000000e+00,  3.797405204901086e+00, -4.538676257364303e+05,  2.154075646084021e-02
Pb3Y1       ,  4.720000000000000e+00,  4.265385646934606e+00, -1.110244920446183e+05,  1.806036163572722e-02
Bi2Cs1      ,  4.750000000000000e+00,  3.518500272063351e+00, -3.702933653493209e+05,  1.126134080404844e-02
Al1Si1Sr1   ,  4.750000000000000e+00,  3.298583224860113e+00, -6.141756813150540e+05,  1.644852317648554e-02
Pd2Sn1Y1    ,  4.814444444333330e+00,  3.301980751950587e+00, -4.979552408940213e+05,  1.154310427852066e-02
Br2C2Y2     ,  5.050000000000000e+00,  4.133619118086788e+00,  1.115508081411566e+05,  5.347584887417826e-03
Ir1Mo1      ,  5.325000000000000e+00,  3.545119660276879e+00, -1.588244978040844e+05,  2.826154030663157e-03
N1Ti1       ,  5.387500000000000e+00,  5.464183431804686e+00, -9.963871365084322e+04,  4.634111281834261e-02
Ga1         ,  5.527454545000000e+00,  3.376452459481941e+00, -7.332323133031253e+05,  2.342591914009654e-02
B6Y1        ,  5.692857143000000e+00,  6.084100726714913e+00, -3.610049311343400e+05,  7.243325606343815e-02
Bi3Sr1      ,  5.700000000000000e+00,  3.476405700826944e+00, -2.941963477337016e+05,  6.985855019331924e-03
Ba1Bi3      ,  5.745000000000000e+00,  3.673764580108132e+00, -3.654121040333035e+05,  1.477799391023576e-02
Nb1S2       ,  5.821818182000000e+00,  5.407063882172201e+00, -6.329045397729456e+04,  4.341064764613067e-02
C1Mo2       ,  6.021666667000000e+00,  5.658977782322999e+00,  7.036731825714341e+05,  1.654621268431134e-02
Rh2Sr1      ,  6.200000000000000e+00,  2.990780005570053e+00, -5.600644269229640e+05,  6.739834127667865e-03
Pb1         ,  6.470100000000000e+00,  3.549263732284495e+00, -3.778860394589405e+05,  1.232541409164638e-02
Sn1Ta3      ,  6.692500000000000e+00,  4.943895708776587e+00, -8.330034205620249e+05,  6.532327620922404e-02
Ag1B2       ,  6.700000000000000e+00,  3.309791935669590e+00, -4.156257637369896e+05,  8.197848720699034e-03
Nb1Se2      ,  6.814619048000000e+00,  7.567706006859784e+00, -3.239303451045793e+05,  1.064466579847756e-01
Li1Pb1      ,  7.200000000000000e+00,  6.644291476629881e+00,  1.465900906907068e+06,  7.485463534252727e-03
Tc1         ,  7.794166667000000e+00,  3.760663203459752e+00, -8.310863428094875e+05,  3.684524972329473e-02
P1Ru1Zr1    ,  8.496153846000000e+00,  4.105163697956043e+00, -6.983680592284051e+05,  3.941786573548318e-02
C1Ta1       ,  8.637499999999999e+00,  8.226676433860424e+00,  2.237626661517431e+06,  1.234595395308079e-02
Hf1N1       ,  8.830000000000000e+00,  6.358148423990666e+00,  8.322057560282386e+05,  2.780997486316675e-02
N1Zr1       ,  9.850000000000000e+00,  5.165492340062178e+00,  1.313087691137641e+05,  2.926315683492254e-02
C2I2Y2      ,  9.917500000000000e+00,  8.850257697873397e+00,  3.194046663471447e+06, -1.372850126529268e-02
C1Mo1       ,  1.015200000000000e+01,  1.213001473280501e+01,  3.373474030563529e+06,  5.728151002116151e-02
Mo3Os1      ,  1.102250000000000e+01,  5.635092421467018e+00, -1.511562726958047e+05,  5.265325624889732e-02
C6Ca        ,  1.130300000000000e+01,  6.909065538534903e+00,  9.854884334371409e+04,  7.251195014716530e-02
Nb3Sn1      ,  1.670900000000000e+01,  1.726323295700702e+01, -6.720804491973362e+05,  3.540633645475655e-01
B2Mg0.98    ,  3.840000000000000e+01,  3.895043409607445e+01, -1.017448157314376e+06,  8.893424724380090e-01
