# FEAT_ID     Score                   Feature Expression
0             0.688508985954244923    (((wtd_mean_IP + 1.226711e+00*lambda)-9.049479e+00) * (((w_log-5.730293e+02) / (wtd_mean_at_mass-1.542209e+01))+1.577820e+01))
1             0.689058280507293786    (((wtd_mean_IP+2.120809e+00) * (lambda+1.109171e+01)) + 9.519534e+01*((mean_EA-3.576454e+00) / (mean_at_mass-1.900133e+01)))
2             0.68906132459494529     (((wtd_mean_IP+2.077709e+00) * (lambda+1.103864e+01)) + 8.620950e+01*((wtd_mean_EA-3.971956e+00) / (mean_at_mass-1.900251e+01)))
3             0.690040225270208696    ((wtd_mean_IP + 7.638342e-01*lambda) - (4.245300e-01*((std_IP+6.280011e+01) / (mean_at_mass-1.890071e+01))))
4             0.690049487382616067    ((wtd_mean_IP + 7.922508e-01*lambda) + 1.473801e-02*((std_EA-1.916872e+03) / (mean_at_mass-1.891185e+01)))
5             0.690148238133143854    ((wtd_mean_IP + 8.471322e-01*lambda) + 3.015279e-03*((wtd_range_IP-9.451472e+03) / (mean_at_mass-1.882276e+01)))
6             0.690185054766920825    ((wtd_mean_IP + 8.122449e-01*lambda) - (3.964895e-03*((range_PE+7.126634e+03) / (mean_at_mass-1.887590e+01))))
7             0.690323609716879005    ((((lambda4w_low+2.453734e+01) * (wtd_range_at_mass-2.260508e+01))-1.255206e+02) * (((mean_EA-1.843289e-02) / (lambda3-3.417323e-01))+8.869227e-03))
8             0.692220955678804484    ((mean_IP + 6.926281e-01*lambda) - (6.166311e+01*((wtd_mean_PE-1.844015e+00) / (mean_at_mass-1.739303e+01))))
9             0.693203595599635625    ((wtd_mean_IP + 5.367678e-01*lambda) - (6.166991e+01*((wtd_mean_PE-1.791147e+00) / (mean_at_mass-1.758012e+01))))
10            0.693788780572741071    (((lambda-4.225569e+01) / (wtd_mean_IP+1.233582e+01)) - (5.727613e+00*((mean_PE-1.752653e+00) / (mean_at_mass-1.721312e+01))))
11            0.694163343334534222    ((wtd_mean_IP + 8.485931e-01*lambda) + 4.975471e-01*((V_molar-6.507277e+01) / (mean_at_mass-1.859275e+01)))
12            0.697717448778887084    ((mean_IP + 7.780704e-01*lambda) - (9.977051e+01*((wtd_std_EA-1.374830e-01) / (wtd_mean_at_mass-1.521297e+01))))
13            0.697829328555609196    ((wtd_mean_IP + 6.140848e-01*lambda) - (6.261568e+01*((mean_PE-1.773813e+00) / (mean_at_mass-1.716509e+01))))
14            0.698170344221124894    (((lambda-2.142274e+01) / (mean_IP+2.981637e+00)) - (1.017308e+01*((mean_PE-1.787970e+00) / (wtd_mean_at_mass-1.486209e+01))))
#-----------------------------------------------------------------------
15            0.441366765765241476    (((bulk_mod-1.644040e+02)^2) - (6.174769e+03*((std_IP-1.393193e-01) / (L_avg-5.331295e+00))))
16            0.443775550471458891    (((wtd_mean_at_rad+7.001604e+00) / (lambda3-4.780751e-02)) - (1.239580e+01*((std_ThermalCond-5.958744e+01) / (density-8.797244e+00))))
17            0.446169070628045616    ((((bulk_mod+1.174566e+02) / (lambda3-4.831092e-02))-1.059293e+03) * (((range_PE+3.782244e+00) / (wtd_mean_IP-6.904830e+00))+2.824126e+01))
18            0.44954588084138869     (((wtd_range_at_rad+4.438104e+00) / (lambda3-4.777020e-02)) + 3.191732e+02*((wtd_range_ThermalCond-7.343952e+00) / (w_log-3.549182e+01)))
19            0.451091450371688518    (((mean_PE+5.456775e+01) / (lambda3-4.781544e-02)) + 3.086495e+03*((wtd_range_ThermalCond+3.422347e+00) / (w_log-3.578978e+01)))
