# c0 + a0 * (((IP_wtd_range-2.422337e+00) / (density-2.746020e+00)) - (3.002233e+01*((EA_range-1.656338e+00) * (lambda4w_low-1.000989e-02))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.28651619381061; Max AE: 7.18671974787122
# Coefficients
# Task   a0                      c0
# all ,  9.962355133434908e-01,  4.082764641280107e+00, 
# Feature Rung, Units, and Expressions
# 0;  2; cm^3 * eV * g^-1;                                 22|5|div|33|2|mult|sub:3.0022330692886e+01,0.0000000000000e+00,-1.6563381212408e+00,-1.0009893627868e-02,-2.4223374181837e+00,-2.7460200294369e+00; (((IP_wtd_range-2.422337e+00) / (density-2.746020e+00)) - (3.002233e+01*((EA_range-1.656338e+00) * (lambda4w_low-1.000989e-02)))); $\left(\left(\frac{ IP_{wtd, range} -2.422e+00 }{ density-2.746e+00 } \right) - \left(3.002e+01\left(\left(EA_{range}-1.656e+00\right) * \left(lambda4w_{low}-1.001e-02\right)\right)\right)\right)$; (((IP_wtd_range-2.422337e+00) ./ (density-2.746020e+00)) - (3.002233e+01.*((EA_range-1.656338e+00) .* (lambda4w_low-1.000989e-02)))); (((newdata$IP_wtd_range-2.422337e+00) / (newdata$density-2.746020e+00)) - (3.002233e+01*((newdata$EA_range-1.656338e+00) * (newdata$lambda4w_low-1.000989e-02)))); IP_wtd_range,density,EA_range,lambda4w_low
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
C8Cs1       ,  6.750000000000000e-02,  4.039258415712291e-01, -3.692740070429969e+00
Se2Ta1      ,  1.250000000000000e-01,  1.185331853161026e+00, -2.908381350906610e+00
Ti1         ,  1.620000000000000e-01,  2.489661707061427e+00, -1.599122810701687e+00
B1Mo1       ,  2.500000000000000e-01,  3.542518273801365e+00, -5.422878026759030e-01
Al1Hf1Ni2   ,  3.700000000000000e-01,  3.698418659190294e+00, -3.857983146975965e-01
Pt1Te1      ,  5.900000000000000e-01,  3.538157780196209e+00, -5.466647733286780e-01
Sb1V3       ,  6.500000000000000e-01,  3.466220218037104e+00, -6.188741667859275e-01
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.549945976681165e+00, -5.348320326493246e-01
Rh1Te2      ,  7.550000000000000e-01,  3.557601375984378e+00, -5.271477058002234e-01
Zr1         ,  9.966666670000000e-01,  3.126076566327392e+00, -9.603031232463798e-01
Be2Ta3      ,  1.000000000000000e+00,  3.535078128795942e+00, -5.497560618433098e-01
C1Si1       ,  1.075000000000000e+00,  3.198067385938177e+00, -8.880402710929021e-01
Nb3Sb1      ,  1.100000000000000e+00,  3.534769737545599e+00, -5.500656184152373e-01
Nb1O1       ,  1.380000000000000e+00,  4.030470003123630e+00, -5.249224451050719e-02
Sb1         ,  1.416666667000000e+00,  3.703911927633762e+00, -3.802842887771266e-01
Sb1Sn1      ,  1.430000000000000e+00,  3.413631626172263e+00, -6.716614757710764e-01
S2Ta1       ,  1.488116666500000e+00,  3.208698299771055e+00, -8.773691861029698e-01
B2C2Y1      ,  1.800000000000000e+00,  3.532852427795486e+00, -5.519901731258777e-01
Re2Y1       ,  1.830000000000000e+00,  3.534850368139057e+00, -5.499846831420231e-01
S1Y1        ,  1.900000000000000e+00,  3.945871498852898e+00, -1.374104221277751e-01
Ga2Pt1      ,  1.900000000000000e+00,  3.981389792555189e+00, -1.017579150382741e-01
Mo0.5Rh0.5  ,  1.940000000000000e+00,  3.546343429625355e+00, -5.384481926913607e-01
Pd2Sc1Sn1   ,  2.122500000000000e+00,  3.710721433840356e+00, -3.734490514106729e-01
Be2Nb1      ,  2.150000000000000e+00,  3.408116970363943e+00, -6.771969698730798e-01
In1Te1      ,  2.206000000000000e+00,  3.892069437895355e+00, -1.914157855553204e-01
C2Cl2Y2     ,  2.300000000000000e+00,  3.360417192364809e+00, -7.250769915750241e-01
Be2Nb3      ,  2.300000000000000e+00,  3.600275499113221e+00, -4.843123294687544e-01
Pb1Pd2Sc1   ,  2.400000000000000e+00,  3.598123735563886e+00, -4.864722239118999e-01
As1Pt1Sr1   ,  2.425000000000000e+00,  4.054873433055504e+00, -2.799660105570512e-02
Bi1Nb3      ,  2.516666667000000e+00,  3.465489937640797e+00, -6.196072067012142e-01
Re1         ,  2.581333333000000e+00,  3.700774675505830e+00, -3.834333956759591e-01
Hf1In1Pd2   ,  2.630000000000000e+00,  3.671616230979557e+00, -4.127020215538043e-01
Nb3Rh1      ,  2.742333333000000e+00,  3.438176384604708e+00, -6.470239697760635e-01
Ga1Ni2Zr1   ,  2.870000000000000e+00,  3.914106408162014e+00, -1.692955439342404e-01
N1Ni3Zn1    ,  3.000000000000000e+00,  5.195707276740661e+00,  1.117148124669215e+00
B1Hf1       ,  3.100000000000000e+00,  3.520065029935488e+00, -5.648258908740654e-01
Pt0.25V0.75 ,  3.102500000000000e+00,  3.904325191500020e+00, -1.791137209927625e-01
C2Y1        ,  3.150000000000000e+00,  3.831365375190094e+00, -2.523492314044157e-01
Pb1Pd2Y1    ,  3.215000000000000e+00,  3.479741708479335e+00, -6.053015825313756e-01
In1Sb1      ,  3.320000000000000e+00,  4.086307715561865e+00,  3.556462537524341e-03
Bi2K1       ,  3.575000000000000e+00,  3.602895407400453e+00, -4.816825213037764e-01
Al1Hf1Pd2   ,  3.621666666500000e+00,  4.130293026518219e+00,  4.770798129711351e-02
Hg0.5In0.5  ,  3.810000000000000e+00,  4.998036343982513e+00,  9.187302504712354e-01
