# c0 + a0 * ((wtd_mean_IP + 5.569206e-01*lambda) - (4.838148e+01*((mean_PE-1.595066e+00) / (mean_at_mass-1.783072e+01))))
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 3.49003044286855; Max AE: 10.9335456550654
# Coefficients
# Task   a0                      c0
# all ,  2.273062193464730e+00, -1.339311148552391e+01, 
# Feature Rung, Units, and Expressions
# 0;  2; eV;                                               21|5|add|32|8|div|sub:4.8381481181535e+01,0.0000000000000e+00,-1.5950661610685e+00,-1.7830723444380e+01,5.5692062141937e-01,0.0000000000000e+00; ((wtd_mean_IP + 5.569206e-01*lambda) - (4.838148e+01*((mean_PE-1.595066e+00) / (mean_at_mass-1.783072e+01)))); $\left(\left(wtd_{mean, IP} + 0.557lambda\right) - \left(4.838e+01\left(\frac{ mean_{PE} -1.595e+00 }{ mean_{at, mass}-1.783e+01 } \right)\right)\right)$; ((wtd_mean_IP + (5.569206e-01.*lambda)) - (4.838148e+01.*((mean_PE-1.595066e+00) ./ (mean_at_mass-1.783072e+01)))); ((newdata$wtd_mean_IP + (5.569206e-01*newdata$lambda)) - (4.838148e+01*((newdata$mean_PE-1.595066e+00) / (newdata$mean_at_mass-1.783072e+01)))); wtd_mean_IP,lambda,mean_PE,mean_at_mass
# Number of Samples Per Task
# Task, n_samples               
# all , 51                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
Rh1V3       ,  1.900000000000000e-01,  2.269735669911520e+00,  6.890637308766825e+00
B1Mo1       ,  2.500000000000000e-01,  3.193989605741718e+00,  7.297249120131915e+00
Cr3Ir1      ,  2.560000000000000e-01,  4.902495368983863e+00,  8.048880891648885e+00
Al1Os1      ,  3.900000000000000e-01,  3.615587555070773e+00,  7.482724885177495e+00
Al1Mo3      ,  5.800000000000000e-01,  1.796858328359230e+00,  6.682601935642475e+00
Sb1V3       ,  6.500000000000000e-01,  3.663587357352829e+00,  7.503841686301573e+00
Nb3Os1      ,  6.633333330000000e-01,  3.539506259684388e+00,  7.449254047641626e+00
Ti1O1       ,  7.200000000000000e-01,  3.022618716021483e+00,  7.221857038818460e+00
Ga1Mo3      ,  7.600000000000000e-01,  1.963644048644443e+00,  6.755976839666103e+00
B2Ru1       ,  8.000000000000000e-01,  3.716283176459280e+00,  7.527024430380445e+00
La1Se1      ,  1.020000000000000e+00,  4.216701920663761e+00,  7.747176235132304e+00
Al1Nb1Ni2   ,  1.075000000000000e+00,  3.154352954641136e+00,  7.279811563335387e+00
Co1Si2      ,  1.306666667000000e+00,  4.083750326637559e+00,  7.688686153158987e+00
Nb1O1       ,  1.380000000000000e+00,  7.573063593468785e+00,  9.223757774544152e+00
Hg2Na1      ,  1.620000000000000e+00,  7.249859692805217e+00,  9.081569011916887e+00
Ga2Y1       ,  1.680000000000000e+00,  2.029914688438501e+00,  6.785131624776952e+00
Ge1Mo3      ,  2.179200000000000e+00,  2.946809264508679e+00,  7.188505794963028e+00
B1Hf1       ,  3.100000000000000e+00,  4.194999771082861e+00,  7.737628696290958e+00
C1In1Ti2    ,  3.100000000000000e+00,  3.398663011329763e+00,  7.387292149388440e+00
Pt0.25V0.75 ,  3.102500000000000e+00,  3.866591593207648e+00,  7.593150389089590e+00
Sn1         ,  3.740729412000000e+00,  3.223965031258407e+00,  7.310436364019421e+00
B1Ta1       ,  4.000000000000000e+00,  5.047817946020821e+00,  8.112813404122488e+00
Sn1V3       ,  4.462500000000000e+00,  4.208706492863343e+00,  7.743658765252508e+00
B2Nb1       ,  4.597500000000000e+00,  4.462060393788104e+00,  7.855118056447081e+00
Al1Si1Sr1   ,  4.750000000000000e+00,  2.840184190349444e+00,  7.141597674953909e+00
Fe1Li1P1    ,  4.965000000000000e+00,  4.283071846813622e+00,  7.776374699802862e+00
Ga1Si1Sr1   ,  5.000000000000000e+00,  5.806841738840573e+00,  8.446734664615059e+00
Os0.5V0.5   ,  5.150000000000000e+00,  5.123103176176492e+00,  8.145934024566628e+00
Ir1Mo1      ,  5.325000000000000e+00,  5.076203850408505e+00,  8.125301361763636e+00
La1         ,  5.343000000000000e+00,  3.905256287200821e+00,  7.610160347771908e+00
N1Ti1       ,  5.387500000000000e+00,  5.934963189366273e+00,  8.503099796591677e+00
B6Y1        ,  5.692857143000000e+00,  5.490036450411726e+00,  8.307360876541996e+00
Nb1S2       ,  5.821818182000000e+00,  6.606985390216446e+00,  8.798745997026623e+00
Ge1V3       ,  6.680000000000000e+00,  4.706694434204875e+00,  7.962741174336295e+00
Sn1Ta3      ,  6.692500000000000e+00,  7.580174820664973e+00,  9.226886253481787e+00
Al1Ge1Sr1   ,  6.700000000000000e+00,  9.653830330287887e+00,  1.013916024034623e+01
N1V1        ,  8.528333333499999e+00,  5.363611784261668e+00,  8.251742219686260e+00
C1Ta1       ,  8.637499999999999e+00,  9.051899177746883e+00,  9.874349557087495e+00
Re3W1       ,  8.733333332999999e+00,  1.106433521658028e+01,  1.075969094573025e+01
Hf1N1       ,  8.830000000000000e+00,  1.085579683144035e+01,  1.066794757604177e+01
Nb0.75Si0.25,  9.000000000000000e+00,  4.230598791615730e+00,  7.753289957401727e+00
Ta1B2       ,  9.500000000000000e+00,  6.032320186399565e+00,  8.545930563525024e+00
N1Zr1       ,  9.850000000000000e+00,  9.563789108390342e+00,  1.009954794018286e+01
C1I1Y1      ,  9.917500000000000e+00,  7.866374855930670e+00,  9.352795714335322e+00
C1Nb1       ,  1.002500000000000e+01,  6.565336786077863e+00,  8.780423311330505e+00
C1Mo1       ,  1.015200000000000e+01,  5.400790483936198e+00,  8.268098437207023e+00
Nb1Ru3      ,  1.350000000000000e+01,  3.510060283813063e+00,  7.436299727273276e+00
Mo1Ni1P1    ,  1.550000000000000e+01,  4.945053598222189e+00,  8.067603753416893e+00
Nb3Sn1      ,  1.670900000000000e+01,  5.775454344934590e+00,  8.432926246175729e+00
Ga0.25Nb0.75,  1.816296296333330e+01,  1.826449259921166e+01,  1.392729339995808e+01
B2Mg0.98    ,  3.840000000000000e+01,  3.773791184638645e+01,  2.249433538550635e+01
