# c0 + a0 * (w_log / lambda3) + a1 * ((lambda4w_low-5.701646e-02) * (at_mass_wtd_range-4.249445e+01)) + a2 * (w_log^3)
# Property Label: $Tc_{exp}$; Unit of the Property: K
# RMSE: 2.60287290032773; Max AE: 9.01263762564706
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -2.146611818530056e+01, -7.619641579428948e-01,  1.666358424863190e+05,  4.693361338808502e+00, 
# Feature Rung, Units, and Expressions
# 0;  1; eV;                                               1|3|div; (w_log / lambda3); $\left(\frac{ w_{log} }{ lambda3 } \right)$; (w_log ./ lambda3); (newdata$w_log / newdata$lambda3); w_log,lambda3
# 1;  1; eV * g * mol^-1;                                  2|10|mult:-5.7016455491418e-02,-4.2494452354586e+01; ((lambda4w_low-5.701646e-02) * (at_mass_wtd_range-4.249445e+01)); $\left(\left(lambda4w_{low}-5.702e-02\right) * \left(at_{mass, wtd, range}-4.249e+01\right)\right)$; ((lambda4w_low-5.701646e-02) .* (at_mass_wtd_range-4.249445e+01)); ((newdata$lambda4w_low-5.701646e-02) * (newdata$at_mass_wtd_range-4.249445e+01)); lambda4w_low,at_mass_wtd_range
# 2;  1; eV^3;                                             1|cb; (w_log^3); $\left(w_{log}^3\right)$; (w_log).^3; (newdata$w_log)^3; w_log
# Number of Samples Per Task
# Task, n_samples               
# all , 80                    

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
C8Cs1       ,  6.750000000000000e-02,  6.181865665485330e-01,  2.921548934270728e-01,  1.041762532617890e+00,  1.794357303199999e-05
Se2Ta1      ,  1.250000000000000e-01,  3.616445665575455e-01,  4.737171084471758e-05,  5.705166035153487e+00,  9.861112800000000e-08
Ti1         ,  1.620000000000000e-01,  7.109141733769739e-01,  1.653433739870672e-01,  2.371039819434878e+00,  8.242407999999999e-06
B1Mo1       ,  2.500000000000000e-01,  5.630689691710668e+00,  1.477682425227238e-01, -4.029042075234010e-03,  2.464217100000000e-05
Al1Hf1Ni2   ,  3.700000000000000e-01,  4.037809232669663e+00,  5.339309202513762e-02, -3.559337707687040e-01,  1.316532736000000e-06
Pt1Te1      ,  5.900000000000000e-01,  4.106513780092094e+00,  1.416053536436573e-02,  4.695380456810784e-01,  4.494550960000001e-07
Sb1V3       ,  6.500000000000000e-01,  2.226570904983429e+00,  1.517312357568183e-01,  8.857526690768203e-01,  8.792838143999999e-06
Al1Ni2Zr1   ,  6.899999999999999e-01,  3.505905861092403e+00,  1.201424325688331e-02,  1.357597596508030e+00,  6.294227929999998e-07
Rh1Te2      ,  7.550000000000000e-01, -4.223761942915190e+00,  3.654776299879081e-01,  1.793012857546413e+00,  1.767172329000000e-06
Zr1         ,  9.966666670000000e-01,  2.449809258530083e+00,  3.894675749152335e-02,  2.300499028526265e+00,  2.072671874999999e-06
Be2Ta3      ,  1.000000000000000e+00,  5.107129231711504e-01,  3.060077519379845e-01, -2.270623311295719e+00,  3.936827538999999e-06
C1Si1       ,  1.075000000000000e+00,  1.008763762564706e+01,  1.855073805006709e-01,  1.785442319696898e+00,  6.443297272900001e-05
Nb3Sb1      ,  1.100000000000000e+00,  3.076089846405639e+00,  6.218005596887585e-02,  1.693515350385996e+00,  6.048464248000001e-06
Nb1O1       ,  1.380000000000000e+00,  3.145526041957188e+00,  1.857598930878313e-01,  2.234099324947822e-01,  1.566253000800000e-05
Sb1         ,  1.416666667000000e+00,  3.274696716736146e+00,  6.874437360037497e-03,  1.840709054049640e+00,  7.888890240000000e-07
Sb1Sn1      ,  1.430000000000000e+00,  2.860893235035210e+00,  1.237064539063117e-02,  2.161403089652523e+00,  4.800486870000000e-07
S2Ta1       ,  1.488116666500000e+00,  2.129017635963215e+00,  1.017788232400105e-03,  3.550897558977586e+00,  9.791466569999998e-07
B2C2Y1      ,  1.800000000000000e+00,  3.689408996214428e+00,  3.720231932077034e-01,  9.808294582052913e-01,  4.638436885699999e-05
Re2Y1       ,  1.830000000000000e+00,  3.202142859752217e+00,  9.078833765026233e-02, -4.197546948541361e-02,  2.554497863000000e-06
S1Y1        ,  1.900000000000000e+00,  3.719114010000842e+00,  4.142919137856212e-02,  7.536423912164975e-01,  2.936493567999999e-06
Ga2Pt1      ,  1.900000000000000e+00,  4.957068168094368e+00,  1.698805259432444e-02, -7.160321565865104e-01,  4.967930880000000e-07
Mo0.5Rh0.5  ,  1.940000000000000e+00,  2.340996028894788e+00,  7.755458515283843e-02,  2.127439758036498e+00,  5.601816576000001e-06
Pd2Sc1Sn1   ,  2.122500000000000e+00,  2.825549990063035e+00,  2.603466809997312e-02,  1.819658382793150e+00,  4.654843749999999e-07
