# FEAT_ID     Score                   Feature Expression
0             0.164573340394551099    ((PE_mean-2.005316e+00) * (w_log-1.064709e-02))
1             0.167440579003570733    (ThermalCond_std / at_mass_mean)
2             0.169082475564327012    (exp(1.512688e+00*w_log))
3             0.169343697830993317    (ThermalCond_wtd_range / at_mass_mean)
4             0.171248945376828221    (w_log / IP_mean)
5             0.171825951626451562    (w_log / at_rad_mean)
6             0.172839464922006497    ((EA_wtd_range-7.786287e-01) * (w_log-1.664668e-02))
7             0.173391625623061069    (w_log / IP_wtd_mean)
8             0.174004727423720806    (w_log / PE_wtd_mean)
9             0.1779683887439788      (w_log / at_rad_wtd_mean)
10            0.178555055116757289    ((w_log-1.026394e-02) * (at_rad_mean-1.327096e+00))
11            0.181720772717860357    ((w_log-1.482008e-02) * (EA_wtd_std-7.707006e-01))
12            0.182197552567430116    (at_rad_wtd_mean / at_mass_mean)
13            0.187584887535741401    ((w_log-4.233591e-03) * (IP_std-2.916137e+00))
14            0.19131484295077103     (w_log / PE_mean)
15            0.194047204688186398    (w_log / L_avg)
16            0.195464075842569779    ((L_avg-4.215348e+00) * (w_log-1.370199e-02))
17            0.197012029715710191    (1.0 / at_mass_mean)
18            0.199319783921927757    (at_rad_mean / at_mass_mean)
19            0.230349588837913483    ((IP_wtd_range-2.310300e+00) * (w_log-1.631967e-02))
20            0.239945027273566147    ((IP_wtd_std-2.519067e+00) * (w_log-1.497571e-02))
21            0.249470598162429197    ((IP_range-5.177977e+00) * (w_log-1.454886e-02))
22            0.269175600654048441    ((w_log-1.983027e-02) * (density-1.184808e+01))
23            0.305336658285648876    (w_log * lambda)
24            0.305353619519039721    (lambda4w_low / lambda3)
25            0.32370491599548501     (w_log / density)
26            0.35016866352491488     (w_log^2)
27            0.35047092759417281     (w_log / at_mass_wtd_mean)
28            0.360934203165612977    (w_log / at_mass_mean)
29            0.492437160062799473    (w_log^3)
#-----------------------------------------------------------------------
30            0.181603871045350085    (IP_range / lambda3)
31            0.195168651157003825    ((lambda-4.435098e-01) * (w_log+3.767409e-03))
32            0.197732433441796696    (lambda / lambda3)
33            0.20145537785511386     (w_log / lambda3)
34            0.203281492148039533    ln(lambda3)
